tipnames	collection_regionname	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_16240162|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-04	northern america	galliformes-domestic	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_16171517|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-02	northern america	galliformes-domestic	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_18133489|strigiformes|united_states|4_3_1_1_2_1_1_3|2022-04-25	northern america	other-bird	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_16271855|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-11-09	northern america	anseriformes-domestic	35.859232079721	-86.3497234635721
H5N1|2344b|EPI_ISL_17690225|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-09-23	northern america	anseriformes-wild	31.0706065513525	-91.9998874220998
H5N1|2344b|EPI_ISL_17424649|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-09	northern america	anseriformes-wild	31.4721370523578	-99.3297472206491
H5N1|2344b|EPI_ISL_16183504|galliformes|canada|4_3_1_1_2_1_1_3|2022-05-16	northern america	galliformes-domestic	54.9859148218572	-114.405475342745
H5N1|2344b|EPI_ISL_16023375|carnivora|canada|4_3_1_1_2_1_1_3|2022-07-19	northern america	mammal	54.9859148218572	-114.405475342745
H5N1|2344b|EPI_ISL_17260681|carnivora|united_states|4_3_1_1_2_1_1_3|2022-06-15	northern america	mammal	63.9513927980493	-152.396756538795
H5N1|2344b|EPI_ISL_17051394|pelecaniformes|canada|4_3_1_1_2_1_1_3|2022-08-12	northern america	other-bird	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_16183656|anseriformes|canada|4_3_1_1_2_1_1_3|2022-04-27	northern america	anseriformes-wild	54.9859148218572	-114.405475342745
H5N1|2344b|EPI_ISL_16189912|strigiformes|canada|4_3_1_1_2_1_1_3|2022-04-28	northern america	other-bird	54.9859148218572	-114.405475342745
H5N1|2344b|EPI_ISL_16271826|galliformes|united_states|4_3_1_1_2_1_1_3|2022-11-24	northern america	galliformes-domestic	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_16297121|galliformes|united_states|4_3_1_1_2_1_1_3|2022-11-24	northern america	galliformes-domestic	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_18132754|galliformes|united_states|4_3_1_1_2_1_1_3|2022-03-22	northern america	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_16243202|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-11	northern america	galliformes-domestic	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_16243667|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-13	northern america	anseriformes-wild	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_16243660|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-13	northern america	galliformes-domestic	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_16243915|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-16	northern america	anseriformes-wild	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_16244006|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-16	northern america	galliformes-domestic	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_16297070|galliformes|united_states|4_3_1_1_2_1_1_3|2022-11-01	northern america	galliformes-domestic	34.2752608160835	-111.660302645327
H5N1|2344b|EPI_ISL_16297072|galliformes|united_states|4_3_1_1_2_1_1_3|2022-11-01	northern america	galliformes-domestic	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_16297355|galliformes|united_states|4_3_1_1_2_1_1_3|2022-10-12	northern america	galliformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_16297356|galliformes|united_states|4_3_1_1_2_1_1_3|2022-10-12	northern america	galliformes-domestic	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_16297334|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-10-18	northern america	anseriformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_16297335|galliformes|united_states|4_3_1_1_2_1_1_3|2022-10-18	northern america	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_16297358|galliformes|united_states|4_3_1_1_2_1_1_3|2022-10-10	northern america	galliformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_16297378|galliformes|united_states|4_3_1_1_2_1_1_3|2022-10-06	northern america	galliformes-domestic	34.8931842356259	-92.4431965923436
H5N1|2344b|EPI_ISL_16244024|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-19	northern america	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_16244020|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-18	northern america	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_16240225|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-09	northern america	anseriformes-wild	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_16240224|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-09	northern america	galliformes-domestic	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_16243992|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-13	northern america	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_16240497|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-09	northern america	anseriformes-wild	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_16240508|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-09	northern america	galliformes-domestic	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_16240353|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-07	northern america	anseriformes-wild	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_16240351|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-07	northern america	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_16240239|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-08	northern america	anseriformes-wild	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_16240228|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-08	northern america	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_17260663|carnivora|united_states|4_3_1_1_2_1_1_3|2022-05-09	northern america	mammal	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18133236|cathartiformes|united_states|4_3_1_1_2_1_1_3|2022-04-26	northern america	other-bird	39.0551372724782	-76.7907951867475
H5N1|2344b|EPI_ISL_18132489|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-04-15	northern america	anseriformes-wild	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_17260683|carnivora|united_states|4_3_1_1_2_1_1_3|2022-04-14	northern america	mammal	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_17424648|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-10	northern america	anseriformes-wild	31.4721370523578	-99.3297472206491
H5N1|2344b|EPI_ISL_17373068|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-12-05	northern america	anseriformes-wild	31.0706065513525	-91.9998874220998
H5N1|2344b|EPI_ISL_17424646|carnivora|united_states|4_3_1_1_2_1_1_3|2023-01-27	northern america	mammal	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_17479113|passeriformes|canada|4_3_1_1_2_1_1_3|2022-12-28	northern america	other-bird	46.3920118566273	-63.2427334714874
H5N1|2344b|EPI_ISL_17851870|galliformes|united_states|4_3_1_1_2_1_1_3|2022-09-01	northern america	galliformes-domestic	40.470536265191	-82.6389467524245
H5N1|2344b|EPI_ISL_18665509|anseriformes|canada|4_3_1_1_2_1_1_3|2022-11-20	northern america	anseriformes-wild	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18755540|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-09-30	northern america	anseriformes-wild	63.9513927980493	-152.396756538795
H5N1|2344b|EPI_ISL_18665496|passeriformes|canada|4_3_1_1_2_1_1_3|2023-01-30	northern america	other-bird	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18863890|pelecaniformes|guatemala|4_3_1_1_2_1_1_3|2023-01-27	central america	other-bird	15.6933922665433	-90.3570371453821
H5N1|2344b|EPI_ISL_17558875|pelecaniformes|honduras|4_3_1_1_2_1_1_3|2022-12-27	central america	other-bird	15.6628148007409	-87.1639970153906
H5N1|2344b|EPI_ISL_17660069|galliformes|panama|4_3_1_1_2_1_1_3|2023-02-03	central america	galliformes-domestic	8.51293764737047	-80.0984529395753
H5N1|2344b|EPI_ISL_17965774|pelecaniformes|costa_rica|4_3_1_1_2_1_1_3|2023-01-26	central america	other-bird	9.94488301474249	-83.3434287660388
H5N1|2344b|EPI_ISL_18107017|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-09-14	northern america	anseriformes-wild	31.0706065513525	-91.9998874220998
H5N1|2344b|EPI_ISL_17690227|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-09-14	northern america	anseriformes-wild	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18665478|galliformes|canada|4_3_1_1_2_1_1_3|2022-06-15	northern america	galliformes-domestic	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18311014|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-06-15	northern america	charadriiformes-wild	43.9359843262991	-120.560036934188
H5N1|2344b|EPI_ISL_18311019|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-07-31	northern america	charadriiformes-wild	47.3842770612086	-120.446939948668
H5N1|2344b|EPI_ISL_18737481|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-08-07	northern america	charadriiformes-wild	47.3842770612086	-120.446939948668
H5N1|2344b|EPI_ISL_18311022|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-08-11	northern america	charadriiformes-wild	47.3842770612086	-120.446939948668
H5N1|2344b|EPI_ISL_18311023|carnivora|united_states|4_3_1_1_2_1_1_3|2023-08-19	northern america	mammal	47.3842770612086	-120.446939948668
H5N1|2344b|EPI_ISL_18731620|carnivora|united_states|4_3_1_1_2_1_1_3|2023-08-29	northern america	mammal	47.3842770612086	-120.446939948668
H5N1|2344b|EPI_ISL_18311028|carnivora|united_states|4_3_1_1_2_1_1_3|2023-08-29	northern america	mammal	47.3842770612086	-120.446939948668
H5N1|2344b|EPI_ISL_18665549|accipitriformes|canada|4_3_1_1_2_1_1_3|2022-12-30	northern america	other-bird	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18665547|strigiformes|canada|4_3_1_1_2_1_1_3|2023-03-13	northern america	other-bird	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18665592|carnivora|canada|4_3_1_1_2_1_1_3|2023-04-20	northern america	mammal	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_17964856|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-02-14	northern america	charadriiformes-wild	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_17964933|falconiformes|united_states|4_3_1_1_2_1_1_3|2023-03-30	northern america	other-bird	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_17964860|strigiformes|united_states|4_3_1_1_2_1_1_3|2023-02-14	northern america	other-bird	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_17964893|passeriformes|united_states|4_3_1_1_2_1_1_3|2023-03-05	northern america	other-bird	42.0765903413827	-93.4960133625023
H5N1|2344b|EPI_ISL_17964901|accipitriformes|united_states|4_3_1_1_2_1_1_3|2023-03-04	northern america	other-bird	33.9148641047898	-80.8916569950667
H5N1|2344b|EPI_ISL_17964907|strigiformes|united_states|4_3_1_1_2_1_1_3|2023-03-03	northern america	other-bird	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_17964974|accipitriformes|united_states|4_3_1_1_2_1_1_3|2023-04-16	northern america	other-bird	47.052996209617	-109.633323124771
H5N1|2344b|EPI_ISL_17964927|strigiformes|united_states|4_3_1_1_2_1_1_3|2023-03-28	northern america	other-bird	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_18439563|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-10-08	northern america	charadriiformes-wild	32.6403385373358	-83.4405725551842
H5N1|2344b|EPI_ISL_18698526|galliformes|argentina|4_3_1_1_2_1_1_3|2023-05-29	south america	galliformes-domestic	-32.0397430287849	-59.2023932092603
H5N1|2344b|EPI_ISL_18698490|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-24	south america	galliformes-domestic	-32.1223499660356	-63.8001999960292
H5N1|2344b|EPI_ISL_18698476|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-21	south america	galliformes-domestic	-30.6720306872131	-60.9357621538365
H5N1|2344b|EPI_ISL_18265321|carnivora|peru|4_3_1_1_2_1_1_3|2023-02-07	south america	mammal	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_18265430|carnivora|peru|4_3_1_1_2_1_1_3|2023-01-23	south america	mammal	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_17885973|charadriiformes|chile|4_3_1_1_2_1_1_3|2023-02-23	south america	charadriiformes-wild	-35.6204383329149	-71.4454635697529
H5N1|2344b|EPI_ISL_17885918|pelecaniformes|chile|4_3_1_1_2_1_1_3|2023-01-26	south america	other-bird	-36.6455443686508	-71.9757909721378
H5N1|2344b|EPI_ISL_18310966|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-03-06	south america	galliformes-domestic	-32.7868641942882	-56.0254606768188
H5N1|2344b|EPI_ISL_18310960|anseriformes|uruguay|4_3_1_1_2_1_1_3|2023-04-16	south america	anseriformes-domestic	-32.7868641942882	-56.0254606768188
H5N1|2344b|EPI_ISL_18310964|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-04-16	south america	galliformes-domestic	-32.7868641942882	-56.0254606768188
H5N1|2344b|EPI_ISL_18310962|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-04-17	south america	galliformes-domestic	-32.7868641942882	-56.0254606768188
H5N1|2344b|EPI_ISL_18698519|galliformes|argentina|4_3_1_1_2_1_1_3|2023-05-04	south america	galliformes-domestic	-36.6626557465889	-60.5480821834678
H5N1|2344b|EPI_ISL_17885870|galliformes|chile|4_3_1_1_2_1_1_3|2023-03-12	south america	galliformes-domestic	-34.4357789812144	-71.0464648196043
H5N1|2344b|EPI_ISL_17806001|galliformes|peru|4_3_1_1_2_1_1_3|2022-12-12	south america	galliformes-domestic	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_17805989|galliformes|peru|4_3_1_1_2_1_1_3|2022-12-01	south america	galliformes-domestic	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_17885869|anseriformes|chile|4_3_1_1_2_1_1_3|2023-02-28	south america	anseriformes-wild	-38.6482992883006	-72.2753909310813
H5N1|2344b|EPI_ISL_17885958|galliformes|chile|4_3_1_1_2_1_1_3|2023-02-28	south america	galliformes-domestic	-38.6482992883006	-72.2753909310813
H5N1|2344b|EPI_ISL_17805994|galliformes|peru|4_3_1_1_2_1_1_3|2022-12-22	south america	galliformes-domestic	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_17777528|suliformes|peru|4_3_1_1_2_1_1_3|2023-03-17	south america	other-bird	-11.9545824923705	-77.1360367031896
H5N1|2344b|EPI_ISL_17777527|charadriiformes|peru|4_3_1_1_2_1_1_3|2023-03-16	south america	charadriiformes-wild	-12.0179113235961	-76.9049187829412
H5N1|2344b|EPI_ISL_18054501|charadriiformes|peru|4_3_1_1_2_1_1_3|2022-11-22	south america	charadriiformes-wild	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_17805987|galliformes|peru|4_3_1_1_2_1_1_3|2022-11-18	south america	galliformes-domestic	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_18265431|cetacea|peru|4_3_1_1_2_1_1_3|2022-11-22	south america	mammal	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_17973443|NA|ecuador|4_3_1_1_2_1_1_3|2023-01-11	south america	other-bird	-0.751243186649703	-80.1366162194134
H5N1|2344b|EPI_ISL_18265434|suliformes|peru|4_3_1_1_2_1_1_3|2022-11-24	south america	other-bird	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_17099964|pelecaniformes|peru|4_3_1_1_2_1_1_3|2022-12-01	south america	other-bird	-14.2339783641518	-75.5762320808058
H5N1|2344b|EPI_ISL_17165223|pelecaniformes|peru|4_3_1_1_2_1_1_3|2022-12	south america	other-bird	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_17885955|charadriiformes|chile|4_3_1_1_2_1_1_3|2022-12-24	south america	charadriiformes-wild	-18.4968307906384	-69.6296363253853
H5N1|2344b|EPI_ISL_17885924|pelecaniformes|chile|4_3_1_1_2_1_1_3|2022-12-30	south america	other-bird	-27.3880384326825	-69.902133937498
