id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
ha_asia,H5N5.2344b.EPI_ISL_1093424.anseriformes.sweden.3_2_2_1_1_7_1_2.2021-02-01,H5N5,EPI_ISL_1093424,A/Common_goldeneye/SVA210202SZ0464/KN000277/2021,2021-02-01,2021.08,2021-02,2021,Aves,anseriformes,anatidae,bucephala clangula,common goldeneye,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,kalmar,se.ka,57.1855292476939,16.1305148015024,A,2021-05,2344b,Europe / Sweden / Kalmar Lan / Vasterviks Kommun / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,36,major,#ab99cc,2021-02-01,ha,FALSE,ha,profile001,2021-02-01,2,sweden,keep
ha_asia,H5N8.2344b.EPI_ISL_2932619.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-23,H5N8,EPI_ISL_2932619,a/swan/kazakhstan/1-267-20-b-talg-52/2020,2020-09-23,2020.73,2020-09,2020,Aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,aqmola,kz.am,51.7623557428944,69.9739209295215,a,2020-39,2344b,"Asia / Kazakhstan / Akmola / Birzhan sal district, Baymyrza, Shoshkaly lake / NA",3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-23,ha,FALSE,ha,profile001,2020-09-01,2,aqmola,keep
ha_asia,H5N8.2344b.EPI_ISL_7622619.anseriformes.belgium.3_2_3_1_1_2_1_2.2020-12-03,H5N8,EPI_ISL_7622619,A/Anser_Brachyrhynchus_Anser_Anser/Belgium/13846/2020,2020-12-03,2020.92,2020-12,2020,Aves,anseriformes,anatidae,anser anser,greylag goose,TRUE,wild,anseriformes-wild,western europe,belgium,bel,50.64017310615,4.66939027974939,vlaanderen,na,51.0391095671615,4.2420548599892,A,2020-49,2344b,Europe / Belgium / Provincie West-Vlaanderen / Brugge and Zwin / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-03,ha,FALSE,ha,profile001,2020-12-01,2,belgium,keep
ha_asia,H5N8.2344b.EPI_ISL_1279262.anseriformes.croatia.3_2_3_1_1_2_1_2.2021-03-01,H5N8,EPI_ISL_1279262,A/mute_swan/Croatia/14/2021,2021-03-01,2021.16,2021-03,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,southern europe,croatia,hrv,45.0210446789036,16.3887129948206,vukovarsko-srijemska,hr.vs,45.1789051758503,18.8780624838969,A,2021-09,2344b,"Europe / Croatia / Vukovarsko-Srijemska Zupanija / River Bosut, PodgraÄ‘e / NA",3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-03-01,ha,FALSE,ha,profile001,2021-03-01,2,croatia,keep
ha_asia,H5N8.2344b.EPI_ISL_644824.anseriformes.denmark.3_2_3_1_1_2_1_2.2020-11-04,H5N8,EPI_ISL_644824,A/barnacle_goose/Denmark/14138-1/2020-11-04/NA,2020-11-04,2020.84,2020-11,2020,Aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,northern europe,denmark,dnk,55.9512996898935,10.0707816763207,syddanmark,dk.sd,55.3568797999445,9.45020901930698,A,2020-45,2344b,Europe / Denmark / Region Syddanmark / Tonder Kommune / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-04,ha,FALSE,ha,profile001,2020-11-01,2,denmark,keep
ha_asia,H5N8.2344b.EPI_ISL_2234812.anseriformes.france.3_2_3_1_1_2_1_2.2021-01-27,H5N8,EPI_ISL_2234812,A/anser_anser/Spain/297-1_21VIR1230-5/2021,2021-01-27,2021.07,2021-01,2021,Aves,anseriformes,anatidae,anser anser,greylag goose,TRUE,wild,anseriformes-wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,A,2021-04,2344b,Europe / Spain / NA / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-27,ha,FALSE,ha,profile001,2021-01-01,2,france,keep
ha_asia,H5N8.2344b.EPI_ISL_5863650.anseriformes.united_states.3_2_3_1_1_2_1_2.2020-12-29,H5N8,EPI_ISL_5863650,a/mallard/georgia/dt-20222/2020,2020-12-29,2020.99,2020-12,2020,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,georgia,us.ga,32.6403385373358,-83.4405725551842,a,2020-53,2344b,Asia / Georgia / NA / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-29,ha,FALSE,ha,profile001,2020-12-01,2,georgia,keep
ha_asia,H5N8.2344b.EPI_ISL_5058432.anseriformes.germany.3_2_3_1_1_2_1_2.2020-11-02,H5N8,EPI_ISL_5058432,A/barnacle_goose/Germany-SH/AI02190/2020,2020-11-02,2020.84,2020-11,2020,Aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,A,2020-45,2344b,Europe / Germany / Schleswig-Holstein / Nordfriesland / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-02,ha,FALSE,ha,profile001,2020-11-01,2,germany,keep
ha_asia,H5N8.2344b.EPI_ISL_14835976.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-13,H5N8,EPI_ISL_14835976,a/whooper_swan/sanmenxia/y56/2020,2020-11-13,2020.87,2020-11,2020,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-46,2344b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-13,ha,FALSE,ha,profile001,2020-11-01,2,henan,keep
ha_asia,H5N8.2344b.EPI_ISL_654839.anseriformes.russia.3_2_3_1_1_2_1_2.2020-08-27,H5N8,EPI_ISL_654839,A/goose/Kurgan/01/2020,2020-08-27,2020.65,2020-08,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,kurgan,ru.ku,55.4734051858522,64.8219230597649,A,2020-35,2344b,Europe / Russia / Kurgan region / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-08-27,ha,FALSE,ha,profile001,2020-08-01,2,kurgan,keep
