id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
np_africa,H5N1.2344b.EPI_ISL_14934317.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-07-30,H5N1,EPI_ISL_14934317,a/chicken/south_africa/412374/NA,2021-07-30,2021.58,2021-07,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,kwazulu-natal,za.nl,-28.7220063412643,30.7367833141436,a,2021-30,2344b,Africa / South Africa / Province of KwaZulu-Natal / Camperdown / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-07-30,np,FALSE,np,profile001,2021-07-01,7,kwazulu-natal,keep
np_africa,H5N1.2344b.EPI_ISL_14573038.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-10,H5N1,EPI_ISL_14573038,a/chicken/south_africa/690813/NA,2021-05-10,2021.35,2021-05,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,north west,za.nw,-26.2691351203481,25.5243200600828,a,2021-19,2344b,Africa / South Africa / Province of North-West / Potchefstroom / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-10,np,FALSE,np,profile001,2021-05-01,7,north west,keep
np_africa,H5N1.2344b.EPI_ISL_14571452.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-07,H5N1,EPI_ISL_14571452,a/chicken/south_africa/21050119/NA,2021-05-07,2021.35,2021-05,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-18,2344b,Africa / South Africa / Province of the Western Cape / Worcester / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-07,np,FALSE,np,profile001,2021-05-01,7,western cape,keep
np_africa,H5N1.NA.EPI_ISL_14711044.galliformes.south_africa.NA.2021-06-08,H5N1,EPI_ISL_14711044,A/chicken/South_Africa/695344/NA,2021-06-08,2021.43,2021-06,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,NA,NA,NA,NA,A,2021-23,2344b,NA,NA,NA,NA,NA,NA,2021-06-08,np,FALSE,np,profile001,2021-06-01,7,south africa,keep
np_africa,H5N1.2344b.EPI_ISL_14710814.accipitriformes.south_africa.2_1_1_1_1_1_1_1.2021-06-03,H5N1,EPI_ISL_14710814,a/african_fish_eagle/south_africa/21060065/NA,2021-06-03,2021.42,2021-06,2021,Aves,accipitriformes,accipitridae,icthyophaga vocifer,african fish-eagle,TRUE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-22,2344b,Africa / South Africa / Province of the Western Cape / Bredasdorp / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-06-03,np,FALSE,np,profile001,2021-06-01,7,western cape,keep
np_africa,H5N1.NA.EPI_ISL_14918031.pelecaniformes.south_africa.NA.2021-06-19,H5N1,EPI_ISL_14918031,A/Sacred_ibis/South_Africa/21060395/NA,2021-06-19,2021.46,2021-06,2021,Aves,pelecaniformes,threskiornithidae,threskiornis aethiopicus/bernieri,african/malagasy sacred ibis,TRUE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,NA,NA,NA,NA,A,2021-24,2344b,NA,NA,NA,NA,NA,NA,2021-06-19,np,FALSE,np,profile001,2021-06-01,7,south africa,keep
np_africa,H5N1.2344b.EPI_ISL_15853343.anseriformes.south_africa.2_1_1_1_1_1_1_1.2022-02-15,H5N1,EPI_ISL_15853343,a/wild_duck/south_africa/up196/2022,2022-02-15,2022.12,2022-02,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,gauteng,za.gt,-26.1053974962555,28.126943330491,a,2022-07,2344b,Africa / South Africa / Mpumalanga / Standerton / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2022-02-15,np,FALSE,np,profile001,2022-02-01,8,gauteng,keep
np_africa,H5N1.2344b.EPI_ISL_14918305.struthioniformes.south_africa.2_1_1_1_1_1_1_1.2021-06-21,H5N1,EPI_ISL_14918305,a/ostrich/south_africa/21060357/NA,2021-06-21,2021.47,2021-06,2021,Aves,struthioniformes,struthionidae,struthio camelus,common ostrich,FALSE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-25,2344b,Africa / South Africa / Province of the Western Cape / Heidelberg / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-06-21,np,FALSE,np,profile001,2021-06-01,8,western cape,keep
np_africa,H5N1.2344b.EPI_ISL_15852626.galliformes.south_africa.2_1_1_1_1_1_1_1.2022-01-24,H5N1,EPI_ISL_15852626,a/chicken/south_africa/dw2201/2022,2022-01-24,2022.06,2022-01,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,gauteng,za.gt,-26.1053974962555,28.126943330491,a,2022-04,2344b,Africa / South Africa / Gauteng / Elandsfontein / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2022-01-24,np,FALSE,np,profile001,2022-01-01,9,gauteng,keep
np_africa,H5N1.2344b.EPI_ISL_14932914.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-07-20,H5N1,EPI_ISL_14932914,a/chicken/south_africa/411542/NA,2021-07-20,2021.55,2021-07,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,kwazulu-natal,za.nl,-28.7220063412643,30.7367833141436,a,2021-29,2344b,Africa / South Africa / Province of KwaZulu-Natal / Camperdown / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-07-20,np,FALSE,np,profile001,2021-07-01,9,kwazulu-natal,keep
