tipnames	virus_subtype	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N1.NA.EPI_ISL_16891401.pelecaniformes.chile.NA.2022-12-02	H5N1	2022-12-02	2022.92	2022-12	2022	south america	chile	-36.352932692973	-71.0631434301439	profileNA	NA	NA	pelecaniformes	TRUE	other	-71.0631434301439	-36.352932692973
H5N1.NA.EPI_ISL_17885985.pelecaniformes.chile.NA.2023-01-21	H5N1	2023-01-21	2023.05	2023-01	2023	south america	chile	-36.352932692973	-71.0631434301439	profileNA	NA	NA	pelecaniformes	TRUE	other	-71.3992840580514	-32.7895224923796
H5N1.NA.EPI_ISL_17885978.charadriiformes.chile.NA.2023-03-03	H5N1	2023-03-03	2023.17	2023-03	2023	south america	chile	-36.352932692973	-71.0631434301439	profileNA	NA	NA	charadriiformes	TRUE	charadriiformes-wild	-69.6296363253853	-18.4968307906384
H5N1.NA.EPI_ISL_17885976.carnivora.chile.NA.2023-03-01	H5N1	2023-03-01	2023.16	2023-03	2023	south america	chile	-36.352932692973	-71.0631434301439	profileNA	NA	NA	carnivora	FALSE	mammal	-69.6296363253853	-18.4968307906384
H5N1.NA.EPI_ISL_17885970.galliformes.chile.NA.2022-12-17	H5N1	2022-12-17	2022.96	2022-12	2022	south america	chile	-36.352932692973	-71.0631434301439	profileNA	NA	NA	galliformes	TRUE	galliformes-domestic	-69.1155261199782	-23.5276504572593
H5N1.NA.EPI_ISL_17885971.pelecaniformes.chile.NA.2022-12-20	H5N1	2022-12-20	2022.97	2022-12	2022	south america	chile	-36.352932692973	-71.0631434301439	profileNA	NA	NA	pelecaniformes	TRUE	other	-69.1155261199782	-23.5276504572593
H5N1.NA.EPI_ISL_17885969.pelecaniformes.chile.NA.2022-12-20	H5N1	2022-12-20	2022.97	2022-12	2022	south america	chile	-36.352932692973	-71.0631434301439	profileNA	NA	NA	pelecaniformes	TRUE	other	-69.1155261199782	-23.5276504572593
H5N1.NA.EPI_ISL_17885953.charadriiformes.chile.NA.2022-12-23	H5N1	2022-12-23	2022.98	2022-12	2022	south america	chile	-36.352932692973	-71.0631434301439	profileNA	NA	NA	charadriiformes	TRUE	charadriiformes-wild	-69.3557535441909	-20.1723893841755
H5N1.NA.EPI_ISL_17885947.sphenisciformes.chile.NA.2023-02-23	H5N1	2023-02-23	2023.15	2023-02	2023	south america	chile	-36.352932692973	-71.0631434301439	profileNA	NA	NA	sphenisciformes	TRUE	other	-69.3557535441909	-20.1723893841755
H5N1.NA.EPI_ISL_17885934.pelecaniformes.chile.NA.2022-12-15	H5N1	2022-12-15	2022.95	2022-12	2022	south america	chile	-36.352932692973	-71.0631434301439	profileNA	NA	NA	pelecaniformes	TRUE	other	-69.1155261199782	-23.5276504572593
H5N1.NA.EPI_ISL_17885926.pelecaniformes.chile.NA.2022-12-26	H5N1	2022-12-26	2022.98	2022-12	2022	south america	chile	-36.352932692973	-71.0631434301439	profileNA	NA	NA	pelecaniformes	TRUE	other	-69.902133937498	-27.3880384326825
H5N1.NA.EPI_ISL_18107069.anseriformes.united_states.NA.2022-09-15	H5N1	2022-09-15	2022.7	2022-09	2022	northern america	united states	44.75294654392	-103.651025114044	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	-94.1968042401401	46.3193148536411
H5N1.NA.EPI_ISL_18107045.anseriformes.united_states.NA.2022-09-19	H5N1	2022-09-19	2022.72	2022-09	2022	northern america	united states	44.75294654392	-103.651025114044	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	-94.1968042401401	46.3193148536411
H5N1.NA.EPI_ISL_18107023.anseriformes.united_states.NA.2022-09-17	H5N1	2022-09-17	2022.71	2022-09	2022	northern america	united states	44.75294654392	-103.651025114044	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	-94.1968042401401	46.3193148536411
H5N1.2344b.EPI_ISL_17690223.anseriformes.united_states.4_4_8_1_2_1_1_1.2022-09-14	H5N1	2022-09-14	2022.7	2022-09	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	4_4_8_1_2_1_1_1	major	anseriformes	TRUE	anseriformes-wild	-94.1968042401401	46.3193148536411
H5N1.2344b.EPI_ISL_17471938.anseriformes.united_states.4_4_8_1_2_1_1_1.2022-09-15	H5N1	2022-09-15	2022.7	2022-09	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	4_4_8_1_2_1_1_1	major	anseriformes	TRUE	anseriformes-wild	-94.1968042401401	46.3193148536411
H5N1.2344b.EPI_ISL_17424653.anseriformes.united_states.4_4_8_1_2_1_1_1.2022-09-29	H5N1	2022-09-29	2022.74	2022-09	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	4_4_8_1_2_1_1_1	major	anseriformes	TRUE	anseriformes-wild	-78.8510941434989	37.521949382177
H5N1.2344b.EPI_ISL_17424652.cathartiformes.united_states.4_4_8_1_2_1_1_1.2023-02-07	H5N1	2023-02-07	2023.1	2023-02	2023	northern america	united states	44.75294654392	-103.651025114044	profile001	4_4_8_1_2_1_1_1	major	cathartiformes	FALSE	other	-91.9998874220998	31.0706065513525
H5N1.2344b.EPI_ISL_17424642.cathartiformes.united_states.4_4_8_1_2_1_1_1.2023-02-08	H5N1	2023-02-08	2023.1	2023-02	2023	northern america	united states	44.75294654392	-103.651025114044	profile001	4_4_8_1_2_1_1_1	major	cathartiformes	FALSE	other	-91.9998874220998	31.0706065513525
H5N1.NA.EPI_ISL_17851860.galliformes.united_states.NA.2022-08-31	H5N1	2022-08-31	2022.66	2022-08	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	galliformes	TRUE	galliformes-wild	-82.6389467524245	40.470536265191
H5N1.NA.EPI_ISL_17851850.anseriformes.united_states.NA.2022-08-31	H5N1	2022-08-31	2022.66	2022-08	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	-82.6389467524245	40.470536265191
H5N1.NA.EPI_ISL_17851873.galliformes.united_states.NA.2022-09-12	H5N1	2022-09-12	2022.7	2022-09	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	-82.6389467524245	40.470536265191
H5N1.NA.EPI_ISL_17851854.galliformes.united_states.NA.2022-09-12	H5N1	2022-09-12	2022.7	2022-09	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	-82.6389467524245	40.470536265191
H5N1.2344b.EPI_ISL_17471585.accipitriformes.united_states.4_4_8_1_2_1_1_1.2022-12-08	H5N1	2022-12-08	2022.93	2022-12	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	4_4_8_1_2_1_1_1	major	accipitriformes	TRUE	other	-78.8510941434989	37.521949382177
H5N1.2344b.EPI_ISL_17424655.anseriformes.united_states.4_4_8_1_2_1_1_1.2022-09-01	H5N1	2022-09-01	2022.67	2022-09	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	4_4_8_1_2_1_1_1	major	anseriformes	TRUE	anseriformes-wild	-94.1968042401401	46.3193148536411
H5N1.2344b.EPI_ISL_17424651.anseriformes.united_states.4_4_8_1_2_1_1_1.2022-09-15	H5N1	2022-09-15	2022.7	2022-09	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	4_4_8_1_2_1_1_1	major	anseriformes	TRUE	anseriformes-wild	-94.1968042401401	46.3193148536411
H5N1.NA.EPI_ISL_18107024.anseriformes.united_states.NA.2022-09-17	H5N1	2022-09-17	2022.71	2022-09	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	-94.1968042401401	46.3193148536411
H5N1.2344b.EPI_ISL_17690224.accipitriformes.united_states.4_4_8_1_2_1_1_1.2022-12-30	H5N1	2022-12-30	2022.99	2022-12	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	4_4_8_1_2_1_1_1	major	accipitriformes	TRUE	other	-79.3865256785998	35.5562842108177
H5N1.2344b.EPI_ISL_17154593.carnivora.united_states.7_4_6_1_2_1_1_1.2022-05-20	H5N1	2022-05-20	2022.38	2022-05	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	7_4_6_1_2_1_1_1	major	carnivora	FALSE	mammal	-103.651025114044	44.75294654392
H5N1.NA.EPI_ISL_17154591.carnivora.united_states.NA.2022-05-12	H5N1	2022-05-12	2022.36	2022-05	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	carnivora	FALSE	mammal	-103.651025114044	44.75294654392
H5N1.NA.EPI_ISL_17154590.carnivora.united_states.NA.2022-05-10	H5N1	2022-05-10	2022.35	2022-05	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	carnivora	FALSE	mammal	-103.651025114044	44.75294654392
H5N1.2344b.EPI_ISL_17154589.carnivora.united_states.7_1_1_1_2_1_1_1.2022-04-27	H5N1	2022-04-27	2022.32	2022-04	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	7_1_1_1_2_1_1_1	major	carnivora	FALSE	mammal	-103.651025114044	44.75294654392
H5N1.2344b.EPI_ISL_17154588.carnivora.united_states.7_1_1_1_2_1_1_1.2022-05-04	H5N1	2022-05-04	2022.34	2022-05	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	7_1_1_1_2_1_1_1	major	carnivora	FALSE	mammal	-103.651025114044	44.75294654392
H5N1.2344b.EPI_ISL_16173529.accipitriformes.canada.7_4_6_1_2_1_1_1.2022-03-22	H5N1	2022-03-22	2022.22	2022-03	2022	northern america	canada	60.4247452861293	-96.5129185126773	profile001	7_4_6_1_2_1_1_1	major	accipitriformes	TRUE	other	-85.4342924782497	49.9487786475991
H5N1.2344b.EPI_ISL_16173528.accipitriformes.canada.7_4_6_1_2_1_1_1.2022-04-04	H5N1	2022-04-04	2022.25	2022-04	2022	northern america	canada	60.4247452861293	-96.5129185126773	profile001	7_4_6_1_2_1_1_1	major	accipitriformes	TRUE	other	-85.4342924782497	49.9487786475991
H5N1.2344b.EPI_ISL_15214839.accipitriformes.united_states.7_4_1_1_2_1_1_1.2022-02-28	H5N1	2022-02-28	2022.16	2022-02	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	7_4_1_1_2_1_1_1	major	accipitriformes	TRUE	other	-82.4431243811826	28.6269382846284
H5N1.2344b.EPI_ISL_15063846.accipitriformes.united_states.7_4_1_1_2_1_1_1.2022-02-12	H5N1	2022-02-12	2022.12	2022-02	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	7_4_1_1_2_1_1_1	major	accipitriformes	TRUE	other	-82.4431243811826	28.6269382846284
H5N1.2344b.EPI_ISL_15063842.accipitriformes.united_states.7_4_1_1_2_1_1_1.2022-03-08	H5N1	2022-03-08	2022.18	2022-03	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	7_4_1_1_2_1_1_1	major	accipitriformes	TRUE	other	-79.3865256785998	35.5562842108177
H5N1.2344b.EPI_ISL_15063839.accipitriformes.united_states.7_4_1_1_2_1_1_1.2022-04-15	H5N1	2022-04-15	2022.28	2022-04	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	7_4_1_1_2_1_1_1	major	accipitriformes	TRUE	other	-78.8510941434989	37.521949382177
