# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Aug 20 01:19:30 BST 2024 [seed=1724113169781]
# -overwrite -threads 4 -beagle_thread_count 4 ha_11211111_subsampled_relaxLn_constant.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
200000	-23131.473049764878	-9205.233572971076	-13926.239476793802	3.198240328473154	2020.9465684146965	140.58618351203143	9.722016904810763	7.244088309487753	10.163680307501995	0.34743064053365313	0.1686991152354248	0.20206279062861426	0.281807453602308	0.05085247615485167	0.5504949149177679	0.319471716522142	2.361056566955717	0.007775219725547217	0.005189761913967783	0.008084192991713486	0.6670945706796764	0.03893940122953379	-13926.239476793802	-7447.74394484751	-1745.2986827644215
220000	-22747.179086119584	-9239.21388618832	-13507.965199931265	3.134696713627806	2021.0101120295417	144.67447279127745	10.370115446160032	6.4483626496885735	9.816666230047831	0.3343622433972504	0.17978610420286467	0.22533103965985257	0.2605206127400326	0.005925409878004974	0.5370322092062846	0.3318944404737173	2.3362111190525683	0.006721431014701814	0.003925046333550606	0.006958565950866418	0.5653698482135263	-0.027267668894817902	-13507.965199931265	-7447.74394484751	-1779.879657020974
240000	-22509.71848266514	-9244.467065452667	-13265.251417212472	3.6337419837462357	2020.5110667594233	147.68633669536976	10.106915396853951	7.121943237675679	10.019260367443307	0.3442889053792865	0.17601088291821798	0.2106201504230721	0.2690800612794239	0.032292724438277146	0.6513873307987595	0.35462650522275385	2.2907469895544934	0.007020300692579774	0.004695518073346435	0.006927478518088424	0.6263756102304929	4.611760014088613E-4	-13265.251417212472	-7447.74394484751	-1784.594805764939
260000	-22282.210123466197	-9233.167793501825	-13049.04232996437	3.2157461720456753	2020.9290625711237	146.09269995888562	9.82302089638365	6.935004064908158	9.898601700236833	0.3376792791779498	0.17851486393870428	0.21751425031488272	0.2662916065684635	0.041091545283947456	0.5825925851088591	0.35598791591062795	2.2880241681787474	0.006908936857906502	0.004058160394497573	0.006594116311809183	0.5579223150474386	-0.030114237627371875	-13049.04232996437	-7447.74394484751	-1773.5425120294178
280000	-22105.02715076885	-9230.073628727594	-12874.953522041254	3.073636578838468	2021.071172164331	144.99878170226103	10.580800302234522	5.224209892924459	11.682851419568541	0.35127474393170066	0.1626330605334874	0.22696366820267944	0.2591285273321331	0.03843926123171675	0.6389552520373599	0.35498235363140157	2.290035292737197	0.00638789384121998	0.004311950191050733	0.006218128445559945	0.615089626915198	0.019637291965578795	-12874.953522041254	-7447.74394484751	-1770.5314185147022
300000	-21903.71116714277	-9259.431771610525	-12644.279395532245	3.2177391976822745	2020.9270695454873	147.51220450069067	10.939087615630676	6.470302809631402	11.480719696143904	0.3492986347593008	0.1859580798679989	0.20497784397120775	0.2597654414014931	0.08078728802956985	0.8287737933751599	0.3664441949501647	2.2671116100996733	0.006274875049572753	0.003604254930062029	0.006193292039686197	0.546103228801004	0.04477834512506442	-12644.279395532245	-7447.74394484751	-1799.1425423677526
320000	-21759.790803934324	-9240.976332104854	-12518.814471829472	3.3404490916003224	2020.8043596515693	146.69687731726765	10.220421425643943	7.088512989913836	9.53651411918592	0.3481723952409119	0.1701196151780044	0.21529815550966366	0.2664098340714201	0.05898298950801345	0.6459394389178434	0.3360272553866959	2.3279454892266127	0.006333679944058107	0.00391508134515243	0.0060104482826313956	0.5658095661212728	-0.03244292752707547	-12518.814471829472	-7447.74394484751	-1781.3473257426685
340000	-21582.811988296868	-9242.645542877164	-12340.166445419705	3.188244534030605	2020.9565642091388	144.03017117304015	11.33096107343187	6.41558646068445	9.782046408073052	0.3518941332288501	0.18683819352543915	0.21347005974344724	0.2477976135022638	0.004407794529497	0.7843779801608136	0.3133979720997955	2.373204055800414	0.006239060234680369	0.003373939963893558	0.0060170518030468155	0.5164500988125763	-0.032843267212576015	-12340.166445419705	-7447.74394484751	-1782.8865310712297
360000	-21292.03097861912	-9210.037388114202	-12081.993590504917	3.3431826247409426	2020.8016261184287	142.93376762719427	9.82201983292813	6.333420301752465	11.75563345078474	0.34778946341907163	0.19092433848263574	0.20078804320490673	0.26049815489338585	0.03475614658449183	0.7194070930051503	0.33400778274518983	2.3319844345096254	0.005715237721549145	0.0032672153063680594	0.005586280299865252	0.5533611413266785	0.014508616801917491	-12081.993590504917	-7447.74394484751	-1750.319564676001
380000	-21009.448627317026	-9169.568517529467	-11839.880109787558	3.3037757360671764	2020.8410330071024	137.25231143520716	9.024590533051445	5.939388504425064	11.231304721799143	0.34529557384727855	0.17398875502478797	0.21488433339381452	0.26583133773411866	0.04420125799574076	0.8564946343725489	0.33375211714016745	2.332495765719674	0.0054297838678281155	0.0030990409768016716	0.005385568043026202	0.5493161195109333	0.032721677666543166	-11839.880109787558	-7447.74394484751	-1709.9130596486762
