# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Aug 20 01:19:29 BST 2024 [seed=1724113168649]
# -overwrite -threads 4 -beagle_thread_count 4 n1_11414114_subsampled_relaxLn_constant.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
300000	-9640.803067286099	-4218.719752252188	-5422.083315033911	1.7791312845932103	2021.9962111811603	48.0331475876319	3.9431735879177308	10.484257928131257	13.158622040133276	0.27657865369491186	0.20646418602499678	0.2603917111017835	0.2565654491783069	0.052357623369732605	1.5445110773381645	0.3776498343743081	2.2447003312513942	0.0055703825294642784	0.0019743466842512608	0.005253695741784672	0.36042230107376344	-0.020564477394448933	-5422.083315033911	-3528.9923010087714	-675.9470087236839
320000	-9612.755385342069	-4211.134058692368	-5401.6213266497	1.888659807950757	2021.8866826578028	47.98292930397914	4.341047692132408	14.700557831831686	11.336983916090302	0.28021916231943317	0.19693595357491261	0.24465645735654265	0.2781884267491103	0.009976989069021485	1.869690281123559	0.35866250876362127	2.2826749824727717	0.006100171912473798	0.0021228086536963595	0.005927909735894452	0.3514162979542032	-0.04808485015211896	-5401.6213266497	-3528.9923010087714	-667.1684634448744
340000	-9608.375787422572	-4230.158099782618	-5378.217687639954	1.7358324301748866	2022.0395100355786	49.67833390509819	4.264383881112637	17.952195668625553	11.969161402531737	0.2873072746581389	0.19297644886795637	0.25140865512510874	0.2683076213487945	0.17045927930379356	1.4138795350083808	0.356541703930215	2.286916592139584	0.0055044093735037904	0.0010784356046782014	0.005433916238946826	0.19891886039162662	-0.01068807327229816	-5378.217687639954	-3528.9923010087714	-686.446864434925
360000	-9580.349236697251	-4230.9559294418705	-5349.393307255381	1.7985007730100293	2021.9768416927434	48.07704901930148	4.4359012237953355	13.140685741213892	9.71217907668514	0.26941600360051327	0.2125918485742433	0.24770651996906637	0.27028562785617566	0.35659665741019714	1.5060069139725867	0.3967733272638805	2.206453345472256	0.006341274265688674	0.0016611249496140794	0.006521345170759097	0.26638424881339334	-0.027177200125602204	-5349.393307255381	-3528.9923010087714	-687.451614413842
380000	-9550.766856049282	-4224.8267170439285	-5325.940139005353	1.9100635608956722	2021.8652789048579	48.87173426904915	3.9596565903156646	9.321610164111952	9.72533049122529	0.25648074083009664	0.2120741118928234	0.24385543429628304	0.28758971298079566	0.12067406947601438	1.6768470564839917	0.42928032588162607	2.141439348236765	0.0052627781097227275	0.0025292322970072974	0.0053383195518783	0.4705948915804048	-0.08460114199565509	-5325.940139005353	-3528.9923010087714	-682.5314838483885
400000	-9520.240017565833	-4177.564329733739	-5342.675687832094	1.689831328558648	2022.0855111371948	44.000289790627036	3.894331616866775	16.03401543437416	17.957388133434815	0.30785147818502395	0.1713283143717587	0.24470752140960295	0.2761126860336131	0.12826783939005312	2.3507087824891135	0.3979437165608185	2.2041125668783788	0.006451015077917458	0.00315499563223554	0.0061204765659967795	0.47388877783424077	0.031489204234389216	-5342.675687832094	-3528.9923010087714	-631.2724132509462
420000	-9471.335023003354	-4167.919358705032	-5303.415664298322	1.9870686218169742	2021.7882738439366	45.40534831858519	3.4889104715969075	16.517259426852156	10.383074517911455	0.3017497534623226	0.19616236528427702	0.2503281122765115	0.2517597689768877	0.2751023785328496	1.044034809879371	0.34559244735818867	2.30881510528364	0.0076828245282787545	0.006281562507113347	0.006967533248039556	0.793140730567915	0.031040753539817303	-5303.415664298322	-3528.9923010087714	-624.749318457085
440000	-9507.34952042198	-4188.024250333069	-5319.325270088912	1.939273266979716	2021.8360691987739	46.575282653082404	3.635663822773602	13.060861760030262	9.514107038443447	0.2732420366535479	0.21169055526679492	0.23000597150966073	0.28506143656999505	0.09473371209671201	1.6893004214110903	0.3866624397221236	2.2266751205557695	0.006912126130554162	0.005038327897705838	0.006059568536574349	0.7008290316393083	0.03607127286417074	-5319.325270088912	-3528.9923010087714	-644.7511606920693
460000	-9541.788710782534	-4230.758404535308	-5311.030306247225	1.7430812356938823	2022.0322612300597	48.94490755696769	4.232922400627307	11.671973564584365	9.999354374588826	0.27481271036016985	0.20147198749703876	0.23887137848352558	0.28484392365926436	0.47410316599410324	1.586662506336846	0.37709286874093345	2.2458142625181483	0.006021620139627092	0.0021604013743618655	0.005826076180292319	0.3586256830070125	0.02260563898768677	-5311.030306247225	-3528.9923010087714	-687.1768868384975
480000	-9516.92116581657	-4227.931403092774	-5288.989762723794	2.2983504687487772	2021.4769919970047	50.95502271031927	4.445411146541501	15.551118301005754	10.805808245037467	0.2760975146046329	0.20365777243991076	0.2486474807938533	0.27159723216160153	0.15923806568051382	2.397732551433018	0.41640668112713325	2.167186637745751	0.006233682291749634	0.0034611133361131933	0.0059975933407762005	0.6170120884567695	-0.04013008380819735	-5288.989762723794	-3528.9923010087714	-682.5174915118693
500000	-9470.926012807953	-4210.326592546411	-5260.599420261542	2.170471766413561	2021.60487069934	48.449666446252415	3.7999465106034855	8.227617311455386	14.809781164031014	0.28170341043008773	0.20631307317380868	0.2577063894945404	0.25427712690156146	0.07537440693783083	1.1179938881620126	0.45056180923251243	2.098876381534993	0.006415692532248151	0.004290227072655353	0.0055381117380388966	0.6726838948132785	0.004023376720169756	-5260.599420261542	-3528.9923010087714	-668.3335378423083
520000	-9491.765786181215	-4199.2561435632015	-5292.5096426180135	2.0250900665347027	2021.7502523992189	48.74024760814238	3.780579450940732	13.975741659970724	13.016939909753344	0.27878103504390367	0.1859643234304899	0.2479524588131006	0.28730218271250396	0.05350534221825366	1.632426879773022	0.3858083695582478	2.2283832608835246	0.007319485910700844	0.00605017783969293	0.006445285488274461	0.8287409765981436	-0.01599504667570387	-5292.5096426180135	-3528.9923010087714	-655.2886835157773
540000	-9479.196561755733	-4211.752828580778	-5267.443733174953	2.040946681281747	2021.7343957844719	48.58516460651167	3.757860779599521	12.261117403057133	11.576386041386558	0.28911717014872274	0.19506529882991686	0.23982609361691434	0.27599143740444426	0.33985269096818743	1.5279297432474672	0.4057710116674167	2.188457976665192	0.006267191681069638	0.004316831513531894	0.005760264808584098	0.659241712934704	-0.015759633178123164	-5267.443733174953	-3528.9923010087714	-668.2266869921266
560000	-9445.59226911164	-4211.6596954804345	-5233.932573631206	1.9220057020780243	2021.8533367636755	48.876985186096384	4.434556081570344	14.771507119323038	13.13105239040957	0.272497492794002	0.21650917000436706	0.2381366467338554	0.27285669046777405	0.4157298231955457	1.7758885282179908	0.4273933752033419	2.145213249593341	0.006933417552811488	0.005763372540986791	0.006040838620322397	0.7495946817520425	0.06670861976712475	-5233.932573631206	-3528.9923010087714	-666.4992400180887
580000	-9447.240901151505	-4162.709348703428	-5284.531552448076	1.9901703705883704	2021.785172095165	46.782086609201286	3.3364762096182963	11.711446940374643	10.247569235855465	0.2909847403687896	0.19160183993692242	0.24763918066604676	0.2697742390282394	0.26040800020223676	1.5472875831980333	0.41935129247538316	2.161297415049261	0.0066726398432378565	0.0034000512343405637	0.006394306615845348	0.4968265017573364	0.0770776178359683	-5284.531552448076	-3528.9923010087714	-619.627421916136
600000	-9472.195009456773	-4187.321349313055	-5284.873660143717	2.094069469719349	2021.681272996034	46.95227844940039	3.602179793441121	6.916541208200643	14.359638979594322	0.29677038829508473	0.19390428571293006	0.25096885134010377	0.25835647465187933	0.22538382092506087	2.3896171756506304	0.40120206617262477	2.1975958676547798	0.006269415535312178	0.003142833986372723	0.005875224266418313	0.4965451825428752	0.00839503510709875	-5284.873660143717	-3528.9923010087714	-642.9354504149295
