# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Aug 20 01:19:30 BST 2024 [seed=1724113169353]
# -overwrite -threads 4 -beagle_thread_count 4 mp_32313212_subsampled_relaxLn_constant.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-24323.838667088043	-6867.995836822343	-17455.842830265698	3.598956234133243	2018.562687601483	40.44040628794133	1.0	2.0	2.0	0.2500000002	0.25	0.25	0.24999999979999998	0.5	0.5	1.0	1.0	0.005	0.3333333333333333	0.00304554898391356	10.083802559237267	0.012191293702924577	-17455.842830265698	-6388.07099330574	-472.74588717956016
20000	-15360.293427345317	-7411.0121250109	-7949.281302334417	3.0709775002870456	2019.0906663353294	60.638979461734145	3.06502512285281	5.016089819506176	11.396196071944443	0.28267479846663557	0.2599533724737548	0.242784132730486	0.2145876963291234	0.10776816724658038	0.22368195840899666	0.7174304954990457	1.5651390090019086	0.1487153954348358	0.10603191152479494	0.12999283396231776	0.6919630382356883	0.01047136234356632	-7949.281302334417	-6388.07099330574	-999.8928710938044
40000	-14978.87058333744	-7454.683956005883	-7524.186627331557	3.0407744166321446	2019.1208694189843	62.09533318166182	3.4224678605655012	5.667663893825272	11.358770130771967	0.30215214566400705	0.26181692902951975	0.23845284901002237	0.1975780762964507	0.12819860601066255	0.23966501112951452	0.27241585682733616	2.4551682863453275	0.05410992794345369	0.04737735466000056	0.049822742555219464	0.808758991143746	-0.004069010113437673	-7524.186627331557	-6388.07099330574	-1049.1166511453525
60000	-14740.074713898524	-7497.749407630702	-7242.325306267821	3.1064212451331725	2019.0552225904833	64.57468193336565	3.8632107539894727	4.7135796408361434	9.504448986251735	0.31907122811650795	0.23888580144794005	0.2346585047395225	0.20738446569602942	0.039334063662690454	0.2227201477535096	0.14121380368197764	2.7175723926360473	0.048450638056291274	0.03320665513402745	0.04380968548964938	0.6496146694779672	0.025257189969149232	-7242.325306267821	-6388.07099330574	-1093.4428914059167
80000	-14451.556370714781	-7469.869579247615	-6981.686791467167	3.1024084078119953	2019.0592354278044	63.183949367897675	3.610563618787355	8.625835897443025	9.772500302183623	0.29073269741277613	0.2515791499777509	0.2514575257649057	0.20623062684456736	0.014326476544318598	0.25132430883368057	0.15151192969650074	2.696976140606997	0.04092482065785001	0.03280704996374085	0.03726381108621271	0.7469928118864184	-0.008971529138893394	-6981.686791467167	-6388.07099330574	-1065.4260556615461
100000	-14251.616285524911	-7475.649093602751	-6775.96719192216	3.0120567050158344	2019.1495871306006	66.5099064300642	3.760067493745948	6.186016495405792	10.187926038631447	0.33156808501906515	0.22248627382897282	0.24179627970367512	0.2041493614482871	0.094657106822557	0.2481938945331841	0.15125539339346816	2.697489213213061	0.034490338404722105	0.029588501375419133	0.030345635004191875	0.8163554972568514	0.06648453812890251	-6775.96719192216	-6388.07099330574	-1072.2410767913937
120000	-14022.439229622216	-7455.355588682696	-6567.08364093952	3.0733889870013615	2019.088254848615	63.53322896337372	3.1880466740522837	4.644577859652126	9.462056835359782	0.29715756449392117	0.23007246491687752	0.2477281457273034	0.22504182486189828	0.024021105068004527	0.27246588921390685	0.22658799003008265	2.546824019939836	0.022791144359400738	0.016761209153123645	0.020993019464326433	0.7012788590314362	-0.02671754673731181	-6567.08364093952	-6388.07099330574	-1054.441586270179
140000	-13981.500665074382	-7483.0658550665885	-6498.434810007793	3.105700250244697	2019.0559435853716	63.88352832692773	3.854841288295734	6.337753573685152	8.370970782676208	0.287767153330445	0.22785229199741971	0.2672031631678409	0.21717739150429483	0.08448667701888601	0.2459154862052711	0.22726385946007405	2.545472281079853	0.02039916481379116	0.013318993845496787	0.018716616087266495	0.6535792202723721	-0.03255108959036961	-6498.434810007793	-6388.07099330574	-1082.07174498517
160000	-13898.584528950481	-7495.614347431196	-6402.970181519286	3.1549439362491647	2019.0066998993673	64.63046574502602	3.7581925627251564	5.217772776083085	9.489109311348844	0.32133367071950336	0.21927136552858967	0.24610732132999175	0.21328764242191553	0.05011185932829117	0.2957613232558555	0.17626226226170746	2.6474754754765883	0.019510136480633284	0.009212927564347124	0.018939250418912108	0.467111955782919	0.0014685335787758956	-6402.970181519286	-6388.07099330574	-1094.8498503788405
180000	-13787.13464120674	-7502.167919316326	-6284.966721890413	3.1882199942400193	2018.9734238413764	65.27668894614985	4.004244196531864	6.334931664646564	9.622574299983205	0.27778567870464904	0.23133788430391902	0.2617640771588683	0.22911235983256406	0.07014219182062528	0.3254307588649823	0.29821931542145397	2.403561369157099	0.014618504214786046	0.008816496382350335	0.013830150693160202	0.5868799230071858	0.041310667698393776	-6284.966721890413	-6388.07099330574	-1101.8694075595672
200000	-13678.368123847958	-7502.40844704926	-6175.959676798699	3.205203946298266	2018.956439889318	67.28918374003396	3.791567721543516	3.8286463037090854	8.982992549127351	0.31842437691363035	0.2118827486488394	0.26310592142294653	0.20658695301458427	0.025994324804106357	0.3613459303011506	0.27352026773932936	2.4529594645213475	0.014572430353700892	0.009250956263346615	0.013806909547227509	0.6296055736121455	-0.045984561109375474	-6175.959676798699	-6388.07099330574	-1103.007294780008
220000	-13583.121279834984	-7530.497245476923	-6052.624034358061	3.448698560697767	2018.7129452749186	69.27009593585991	4.371242599522549	5.313894386825907	10.313587154752161	0.30539385635210176	0.22186836705034127	0.2598869534452303	0.21285082315232745	0.06002619097929124	0.367174438026575	0.24674917893188908	2.5065016421362274	0.016143367351030995	0.010219581942428864	0.015336726809272736	0.6431373618883617	-0.027727572308864294	-6052.624034358061	-6388.07099330574	-1129.8681119360047
240000	-13440.513964099155	-7494.4550207397915	-5946.058943359363	4.552923302443201	2017.6087205331733	69.20078518777098	4.004756002307431	6.559400688467676	8.844926731221816	0.3247907604491728	0.2187726822685167	0.2595217109764577	0.1969148463058538	0.08248250755382097	0.31654140381832324	0.23816012432990022	2.5236797513402083	0.012613412845138635	0.011004587507564662	0.01135064890504587	0.8127088114803103	0.0089908901701659	-5946.058943359363	-6388.07099330574	-1094.6729563758447
260000	-13332.246644617187	-7478.1093250336335	-5854.137319583554	3.524866638276468	2018.6367771973398	66.19807639401442	3.8970711217702605	5.818390264266279	10.262399152959247	0.2887502692558218	0.21317222117007736	0.28231036009929505	0.21576714947480663	0.07023820348454735	0.36671321101814874	0.27784360606259056	2.4443127878748245	0.011170702262883213	0.008482637498813233	0.010551537636677854	0.7576380563840885	0.01893714288789645	-5854.137319583554	-6388.07099330574	-1078.5348451093685
280000	-13253.19576001872	-7468.831462113057	-5784.364297905664	3.035607209067325	2019.126036626549	63.30901775897478	3.2991054867714293	4.303004771483876	10.10972190059738	0.31131335693009643	0.23659626148746538	0.25181322238669634	0.20027715919574285	0.05309782848734785	0.35695128239868174	0.30187063149803495	2.3962587370039348	0.01137385877091638	0.007804484693799884	0.010920898395495083	0.6477384446259654	0.018525749975275535	-5784.364297905664	-6388.07099330574	-1069.8784160071666
