segment,cluster_profile,host_simplifiedhost,persistence_host_median,persistence_host_max,persistence_host_sum
ha,14_1_12_1_6_1_1_1,anseriformes-wild,0.08076147508479181,0.08076147508479181,0.08076147508479181
ha,11_1_6_1_5_1_1_5,other-bird,0.15391735942696538,0.15391735942696538,0.15391735942696538
ha,11_1_6_1_5_1_1_5,environment,0.10970529985549993,0.10970529985549993,0.10970529985549993
ha,11_7_7_1_5_1_1_12,other-bird,0.0933836952755005,0.0933836952755005,0.0933836952755005
ha,11_7_7_1_5_1_1_12,environment,0.04337044427922354,0.04337044427922354,0.04337044427922354
ha,9_1_1_1_5_1_1_5,other-bird,0.04912856003166244,0.04912856003166244,0.04912856003166244
ha,2_6_1_1_6_1_1_12,anseriformes-wild,0.07381810353579965,0.07381810353579965,0.07381810353579965
ha,2_6_1_1_6_1_1_12,other-bird,0.02568101088664232,0.02568101088664232,0.02568101088664232
ha,1_1_1_1_5_1_1_5,environment,0.02995047783970506,0.02995047783970506,0.02995047783970506
ha,1_1_1_1_5_1_1_5,other-bird,0.0210957738784332,0.0210957738784332,0.0210957738784332
ha,11_7_6_1_5_1_1_5,environment,0.10918562180517677,0.13046700038956516,0.21837124361035354
ha,11_7_6_1_5_1_1_5,anseriformes-wild,0.12083219814618662,0.12083219814618662,0.12083219814618662
ha,2_9_1_1_6_1_1_1,galliformes-domestic,1.5526772463108323,1.5526772463108323,1.5526772463108323
ha,2_9_1_1_6_1_1_1,anseriformes-wild,0.03782198994085029,0.03782198994085029,0.03782198994085029
ha,11_9_2_1_13_1_1_1,environment,0.10749017730345134,0.10749017730345134,0.10749017730345134
ha,11_9_2_1_13_1_1_1,anseriformes-wild,0.025425732316979754,0.025425732316979754,0.025425732316979754
ha,9_1_6_1_5_1_1_1,other-bird,0.4304512287047757,0.4304512287047757,0.4304512287047757
ha,11_7_6_1_5_1_1_13,anseriformes-wild,0.579755142379403,0.579755142379403,1.159510284758806
ha,9_1_1_1_1_1_1_1,anseriformes-wild,0.7507380480780248,0.7507380480780248,0.7507380480780248
ha,9_1_1_1_1_1_1_1,other-bird,0.24135701624320172,0.24135701624320172,0.24135701624320172
ha,2_6_1_1_1_1_1_1,anseriformes-wild,0.8070344289009574,0.807034428900959,1.614068857801915
ha,1_1_6_1_1_1_1_1,anseriformes-wild,0.6578640015918422,0.6578640015918422,0.6578640015918422
ha,18_1_2_1_1_18_1_1,other-bird,0.18449559687271266,0.24954257819458903,0.36899119374542533
ha,11_9_6_2_5_18_1_2,anseriformes-wild,0.1165399548299586,0.1165399548299586,0.1165399548299586
ha,18_1_2_1_1_18_1_1,galliformes-domestic,0.09182384557537837,0.09182384557537837,0.09182384557537837
ha,3_6_3_1_12_12_1_2,anseriformes-wild,0.8809562136775027,0.880956213677504,5.2090249532978765
ha,3_6_3_1_12_12_1_1,anseriformes-wild,0.05647302089929207,0.05647302089929207,0.05647302089929207
ha,23_13_23_2_15_21_3_14,other-bird,1.5562642764729722,1.5562642764729722,1.5562642764729722
ha,3_2_3_1_3_25_1_2,anseriformes-wild,0.2497910777727026,0.2497910777727026,0.2497910777727026
ha,2_1_1_1_1_30_1_1,other-bird,0.11145790264350453,0.11145790264350453,0.11145790264350453
ha,3_2_3_1_3_10_1_9,anseriformes-wild,0.3185088972926904,0.3185088972926904,0.3185088972926904
ha,3_19_3_1_3_9_1_9,anseriformes-wild,0.43955445061418796,0.43955445061418796,0.43955445061418796
ha,19_8_11_1_8_9_1_9,anseriformes-wild,0.21679529116829332,0.9592238445980747,2.8154822832887114
ha,3_8_3_1_11_7_1_8,anseriformes-wild,0.6030264005414034,0.6354841976786099,2.1235965389056926
ha,16_8_10_1_8_6_1_8,anseriformes-wild,0.3440519400804811,0.8438161691414257,3.4479548848579644
ha,3_15_3_1_11_7_1_8,human,0.33589532458557647,0.33589532458557647,0.33589532458557647
ha,3_15_3_1_11_7_1_8,anseriformes-wild,0.08041079090126191,0.08041079090126191,0.08041079090126191
ha,3_8_3_1_11_7_1_8,human,0.9717649093429053,0.9717649093429053,0.9717649093429053
ha,19_8_11_1_8_9_1_9,galliformes-domestic,0.17664038101181823,0.3381261992448499,0.7138335908212858
ha,19_8_11_1_8_9_1_9,human,0.2564400350404381,0.8594538097367259,1.1275258115260915
ha,3_2_3_1_3_7_1_2,anseriformes-wild,0.263951166076982,0.28205954014427936,1.0535474165975192
ha,3_1_22_1_11_20_1_8,mammal,1.6395074742245708,1.8416485778463243,3.2790149484491415
ha,16_8_10_1_8_6_1_8,galliformes-domestic,1.0109262718616767,1.0364015363549273,2.1427466772975894
ha,16_8_10_1_8_6_1_8,environment,0.06109170284935139,0.06109170284935139,0.06109170284935139
ha,3_1_22_1_11_20_1_8,anseriformes-wild,0.8234602894353298,0.8234602894353298,0.8234602894353298
ha,20_7_7_1_9_7_1_1,other-bird,0.92051904552294594,1.0925658190123206,3.8541229555811585
ha,20_7_7_1_9_7_1_1,anseriformes-wild,0.17752622554431507,0.2158823899277742,0.5572362108793909
ha,16_8_10_1_8_6_1_8,human,0.18640732100396873,0.18640732100396873,0.18640732100396873
ha,21_16_16_1_8_10_1_9,anseriformes-wild,0.23381417977559416,0.23381417977559416,0.23381417977559416
ha,16_17_10_1_8_6_1_8,anseriformes-wild,0.2889375311569444,0.2889375311569444,0.2889375311569444
ha,26_18_24_1_17_10_1_16,galliformes-domestic,0.21291500973372512,0.21291500973372512,0.21291500973372512
ha,21_6_16_1_8_10_1_9,galliformes-domestic,0.2232737086951584,0.22327370869516017,1.116368543475788
ha,3_2_3_1_3_7_1_2,galliformes-domestic,0.03847399584500355,0.03847399584500355,0.03847399584500355
ha,19_8_11_1_8_9_1_9,environment,0.6908137035083068,0.7092128646728484,2.7632548140332287
ha,19_8_11_1_8_6_1_9,galliformes-domestic,0.6518132587831058,0.6518132587831058,0.6518132587831058
ha,19_8_11_1_8_6_1_9,anseriformes-wild,0.3927666875522444,0.3927666875522444,0.3927666875522444
ha,7_1_5_2_3_3_1_2,anseriformes-wild,0.09389054089660043,0.4449630332839538,1.8301551608456723
ha,12_1_5_2_3_3_1_2,anseriformes-wild,0.08640386179994408,0.22881011668072215,2.529438973841623
ha,12_1_5_2_3_3_1_2,environment+anseriformes-wild,0.09008747028074016,0.09008747028074016,0.09008747028074016
ha,12_1_5_2_3_3_1_2,other-bird,0.11518693366449062,0.2903843808015525,0.48427030139634253
ha,1_1_7_2_3_3_1_5,anseriformes-wild,0.34545763627249126,0.46812559728249514,3.376702957653515
ha,1_1_7_2_3_3_1_5,other-bird,0.07460248001122194,0.07460248001122194,0.07460248001122194
ha,1_1_7_2_3_3_1_2,anseriformes-wild,0.15771475453848227,0.2502159938695976,0.5404957204945688
ha,1_1_7_2_3_3_1_2,other-bird,0.14181630782422783,0.14181630782422783,0.14181630782422783
ha,7_1_5_2_3_3_1_2,other-bird,0.21171245892868384,0.3287405451852403,1.0343324334835264
ha,3_2_3_1_3_2_1_9,galliformes-domestic,0.19917983713404297,0.3283812479854369,0.585816608625616
ha,3_2_3_1_3_2_1_9,anseriformes-wild,0.23172114783429265,0.23172114783429265,0.23172114783429265
ha,1_1_7_2_3_3_1_2,galliformes-domestic,0.36153752738309897,0.36153752738309963,1.4461501095323963
ha,7_1_5_2_3_3_1_2,galliformes-domestic,0.20119755922589277,0.3200157569085693,0.9370963009894009
ha,12_1_5_2_3_3_1_2,galliformes-domestic,0.2043055828941247,0.29353870526262327,2.8183725733600347
ha,17_1_6_1_5_2_1_10,anseriformes-wild,0.5844356208534296,0.7515589085247307,4.5047479761111
ha,7_1_13_2_1_3_1_2,environment,0.07869898693029054,0.08272905067600789,0.4184623745537075
ha,7_6_13_2_1_3_1_2,environment,0.037885481829367684,0.047382646476873624,0.07577096365873537
ha,7_6_5_2_1_3_1_2,environment,0.11794241622464807,0.1876611795850578,0.45193432921621435
ha,7_9_5_2_1_3_1_2,environment,0.10718813356913337,0.11768603305676884,0.4287525342765397
ha,7_1_21_2_1_3_1_2,environment,0.11681338899167182,0.11681338899167182,0.23362677798334364
ha,7_6_13_2_3_3_1_2,environment,0.053558047006245335,0.05355804700624578,0.10711609401249067
ha,7_1_5_2_3_3_1_2,environment,0.23280501533547504,0.2710563814557001,0.9582895393542579
ha,3_2_3_1_3_2_1_12,environment,0.3024094182528856,0.3024094182528856,0.3024094182528856
ha,3_1_3_1_9_2_1_2,anseriformes-wild,0.7290047100665511,0.7290047100665511,0.7290047100665511
ha,7_1_5_2_1_3_1_1,anseriformes-wild,0.3436804665498334,0.3436804665498334,0.3436804665498334
ha,3_12_3_1_3_2_1_2,anseriformes-wild,0.25393524345259166,0.26541454488773564,0.5078704869051833
ha,3_14_3_1_3_2_1_2,anseriformes-wild,0.2941772308955537,0.2941772308955537,0.2941772308955537
ha,3_2_3_1_16_2_1_2,anseriformes-wild,0.14374406735508005,0.14374406735508005,0.14374406735508005
ha,1_1_7_2_3_3_1_5,galliformes-domestic,0.09445151103070781,0.1272383962764474,0.45235083039306545
ha,12_1_5_2_3_3_1_2,galliformes-wild,0.04109032193047257,0.04109032193047257,0.04109032193047257
ha,1_1_7_2_3_3_1_5,galliformes-wild,0.030785582895041408,0.030785582895041408,0.030785582895041408
ha,1_9_5_2_3_3_1_2,anseriformes-wild,0.13237174276386376,0.13237174276386376,0.13237174276386376
ha,2_1_1_1_10_1_1_1,charadriiformes-wild,0.18583312892816695,0.264497700945169,2.0435623178886657
ha,2_1_1_1_10_1_1_1,other-bird,0.11790985608906945,0.20853985096587824,0.6726475682747721
ha,14_6_1_1_1_1_1_5,anseriformes-wild,0.3437191901475378,0.4204072090123292,6.242231400097867
ha,14_6_1_1_1_1_1_5,anseriformes-wild+galliformes-domestic,0.051384206495037166,0.051384206495037166,0.1541526194851115
ha,14_6_1_1_1_1_1_5,galliformes-domestic,1.0615801545769195,2.0506212504672643,12.190860134455606
ha,14_6_1_1_1_1_1_5,galliformes-wild,0.0507871715710122,0.0507871715710122,0.0507871715710122
ha,1_1_18_1_1_1_1_1,charadriiformes-wild,0.07479911539179618,0.07479911539179618,0.07479911539179618
ha,2_1_1_1_10_1_1_1,galliformes-domestic,0.5240901480965445,0.5240901480965445,0.5240901480965445
ha,2_1_1_1_10_1_1_1,anseriformes-wild,0.011767824881554034,0.011767824881554034,0.011767824881554034
ha,11_1_3_1_9_1_1_5,anseriformes-wild,0.09725662433730342,0.47779849965737364,1.3870856004532035
ha,11_1_3_1_9_1_1_5,other-bird,0.12300762874460958,0.1778021492926669,0.7246271848191612
ha,1_1_3_1_9_1_1_1,anseriformes-wild,0.28688543163998315,0.3026625481363707,0.5737708632799663
ha,1_1_3_1_9_1_1_1,galliformes-domestic,0.031554232992775155,0.031554232992775155,0.031554232992775155
ha,14_6_1_1_1_1_1_5,other-bird,0.19854214604447806,0.19854214604447806,0.5197285825865281
ha,2_1_4_1_9_1_1_1,anseriformes-wild,0.10638233426214994,0.10638233426214994,0.10638233426214994
ha,2_1_4_1_9_1_1_1,charadriiformes-wild,0.014989189957100635,0.014989189957100635,0.014989189957100635
ha,1_1_3_1_1_1_1_1,anseriformes-wild,0.2695931892917516,0.2695931892917516,0.2695931892917516
ha,14_1_1_1_1_1_1_1,galliformes-wild,0.0693802187504402,0.14624950062231878,0.3724260505131114
ha,14_1_1_1_1_1_1_1,other-bird,0.12656078430342466,0.1618007887210844,0.49179163919981006
ha,14_1_1_1_1_1_1_1,mammal,0.29249250666744775,0.29249250666744775,0.29249250666744775
ha,1_1_2_1_11_1_1_1,anseriformes-wild,0.5523384887032168,0.5523384887032168,0.5523384887032168
ha,1_1_2_1_9_1_1_1,galliformes-domestic,0.25739446754223083,0.25739446754223083,0.25739446754223083
ha,1_1_2_1_9_1_1_1,anseriformes-wild,0.08069187243459686,0.08069187243459686,0.08069187243459686
ha,1_1_2_1_9_1_1_5,anseriformes-wild,0.14992750404539779,0.14992750404539779,0.14992750404539779
ha,14_1_3_1_1_1_1_1,anseriformes-wild,0.5127450985829562,0.609884375614985,6.021005975484007
ha,14_1_3_1_1_1_1_1,galliformes-domestic,0.20885265564441635,0.2674310713994088,0.4177053112888327
ha,2_1_18_1_1_1_1_1,other-bird,0.18357827689989747,0.18357827689989747,0.18357827689989747
ha,2_1_18_1_1_1_1_1,anseriformes-wild,0.10016580417366638,0.13502989711649604,0.20033160834733277
ha,14_1_3_1_1_1_1_1,charadriiformes-wild,0.11187631300950795,0.16397287002643912,0.2237526260190159
ha,13_1_2_1_1_1_1_1,galliformes-domestic,0.5172535978786046,0.541911132125275,2.4788774271819936
ha,14_1_3_1_1_1_1_1,other-bird,0.20989120224428115,0.32139426138337335,0.4197824044885623
ha,14_1_3_1_1_1_1_1,anseriformes-domestic,0.26924290242796634,0.26924290242796634,0.26924290242796634
ha,13_1_2_1_1_1_1_1,anseriformes-wild,0.20637407369671568,0.28109254137947204,0.41274814739343135
ha,13_1_2_1_1_1_1_1,other-bird,0.11382049700941277,0.11382049700941277,0.11382049700941277
ha,13_1_4_1_4_1_1_4,charadriiformes-wild,0.3708050909422971,0.7982023512164202,5.916244665841747
ha,13_1_4_1_4_1_1_4,anseriformes-domestic,0.1566439520216365,0.1566439520216365,0.1566439520216365
ha,2_1_1_1_1_1_5_1,anseriformes-wild,0.13836142438630006,0.13836142438630006,0.13836142438630006
ha,1_1_2_1_1_1_1_17,anseriformes-wild,0.38613026314563736,0.38613026314563736,0.38613026314563736
ha,1_1_6_1_9_1_1_1,galliformes-wild,0.3993199004655468,0.3993199004655468,0.7986398009310935
ha,13_1_4_1_4_1_1_4,human,0.05879895765832899,0.05879895765832899,0.05879895765832899
ha,13_1_4_1_4_1_1_4,galliformes-domestic,0.07918522909150383,0.07918522909150383,0.07918522909150383
ha,13_1_4_1_4_1_1_4,galliformes-wild,0.18202947932238533,0.18202947932238533,0.18202947932238533
ha,2_1_1_1_9_1_1_1,anseriformes-wild,0.4400359813315793,0.4674332416056042,0.8800719626631586
ha,2_6_1_1_9_1_1_1,anseriformes-wild,0.25882895622495594,0.25882895622495594,0.25882895622495594
ha,13_1_4_1_18_1_1_4,other-bird,0.16411673594095344,0.16411673594095344,0.16411673594095344
ha,13_1_4_1_18_1_1_4,charadriiformes-wild,0.1215302723407059,0.1215302723407059,0.1215302723407059
ha,18_6_2_1_14_1_1_1,other-bird,0.09320001367220376,0.09320001367220376,0.09320001367220376
ha,18_6_2_1_14_1_1_1,anseriformes-wild,0.034196267887191656,0.034196267887191656,0.034196267887191656
ha,18_1_2_1_1_1_1_1,galliformes-wild,0.19171099404860126,0.24650551459665815,1.4213096173546957
ha,18_9_2_1_1_1_1_1,galliformes-wild,0.1682365952601823,0.3570884675011916,0.8387255669161533
ha,18_9_2_1_1_1_1_1,galliformes-domestic,0.11418617168421497,0.317738391309089,0.606231879072427
ha,13_1_4_1_4_1_1_4,other-bird,0.3604036086577693,0.3604036086577693,0.3604036086577693
ha,10_6_2_1_1_1_1_1,anseriformes-wild,1.3203304874403985,1.7010111114170101,38.090250666825014
ha,10_6_2_1_1_1_1_1,other-bird,0.17074700663621245,0.3254591856916331,1.416692283234953
ha,10_1_2_1_1_1_1_1,anseriformes-wild,0.21730550993993636,0.4142214467616432,2.8449954705036444
ha,10_1_2_1_1_1_1_1,galliformes-domestic,0.20375590130938903,0.29544506313827146,0.5817564089406106
ha,10_6_2_1_1_1_1_1,galliformes-domestic,0.31647297370346195,0.4161997496597074,5.164972289492878
ha,1_1_2_1_1_1_1_7,anseriformes-wild,1.0009890008689029,1.2912344081839833,20.23970525670688
ha,1_6_2_1_1_1_1_10,anseriformes-wild,0.5177215280904357,0.6243606397464685,4.100624932149938
ha,1_1_2_1_1_1_1_7,galliformes-domestic,0.03450541723414702,0.3111930047364444,1.4667225954038279
ha,1_1_2_1_1_1_1_7,anseriformes-domestic,0.033248599918997535,0.07858875038946334,0.16825570463577355
ha,1_1_2_1_1_1_1_7,other-bird,0.13865978003478596,0.1496270017556518,0.2773195600695719
ha,10_1_2_1_1_1_1_1,mammal,0.12885981538141866,0.12885981538141866,0.12885981538141866
ha,1_6_2_1_1_1_1_10,other-bird,0.13091564145971146,0.13091564145971146,0.13091564145971146
ha,1_6_2_1_1_1_1_10,galliformes-domestic,0.16438055872891155,0.21111130944653533,0.3287611174578231
ha,10_1_2_1_1_1_1_1,other-bird,0.2658149762466524,0.42081510760431007,0.5316299524933048
ha,10_6_2_1_11_1_1_1,charadriiformes-wild,0.2542396758825465,0.30615224418862663,0.7818447107079773
ha,3_1_2_1_11_1_1_2,charadriiformes-wild,0.04751011375570258,0.04751011375570258,0.04751011375570258
ha,3_1_2_1_11_1_1_2,anseriformes-wild,0.03011567451532482,0.03011567451532482,0.03011567451532482
ha,14_1_1_1_1_1_1_1,anseriformes-wild,0.11458977294040773,0.21073182661697976,0.6621592189047631
ha,14_1_1_1_1_1_1_1,galliformes-domestic,0.09960790341350156,0.11258040984095086,0.28554114494618377
ha,24_1_1_1_1_1_1_1,anseriformes-wild,0.22387167165984412,0.22387167165984412,0.22387167165984412
ha,1_1_2_1_10_1_1_5,anseriformes-wild,0.09087520538738314,0.09087520538738314,0.09087520538738314
ha,14_1_1_1_9_1_1_1,anseriformes-wild,0.17115772334815604,0.17115772334815604,0.17115772334815604
ha,3_9_6_1_5_23_1_2,anseriformes-wild,0.10895808655721684,0.10895808655721684,0.10895808655721684
ha,10_1_2_1_1_15_1_1,anseriformes-wild,0.3150702369426637,0.31780996297002195,0.8250360884617742
ha,10_1_2_1_1_15_1_1,galliformes-domestic,0.20510612921543148,0.20510612921543148,0.20510612921543148
ha,10_6_2_1_1_15_1_1,anseriformes-wild,0.73090616890729,0.73090616890729,0.73090616890729
ha,1_1_18_2_5_19_1_5,galliformes-domestic,0.48177737285950695,0.4954385750453696,0.9635547457190139
ha,1_1_2_1_10_8_1_1,charadriiformes-wild,0.14856204805922335,0.19868626400648814,0.9863540008709646
ha,1_1_2_1_10_8_1_1,other-bird,0.16042192581556503,0.46861479932610717,2.0122403957151183
ha,1_1_2_1_10_8_1_1,anseriformes-wild,0.024575102654844194,0.06137199420337236,0.11052219951306075
ha,1_1_11_1_1_11_1_7,charadriiformes-wild,0.11833423053070646,0.12929313464036518,0.3473054743423063
ha,1_1_2_1_1_11_1_7,charadriiformes-wild,0.5206038223313574,0.5897074284377579,2.10776772306224
ha,1_1_11_1_1_11_1_7,other-bird,0.07619036793489009,0.07619036793489009,0.07619036793489009
ha,1_1_2_1_1_11_1_7,other-bird,0.15155839260463488,0.16216984696910552,0.30311678520926977
ha,2_1_1_1_1_4_1_1,anseriformes-wild,0.3860933445302521,0.5611016211864084,3.0678984867815013
ha,3_2_3_1_3_22_1_2,anseriformes-wild,0.10105368625912936,0.10105368625912936,0.10105368625912936
ha,3_2_2_1_1_5_1_2,galliformes-domestic,0.2191388982359821,0.26245861362284373,0.8554507449480302
ha,14_1_3_1_14_24_1_2,anseriformes-wild,0.1733306881781802,0.1733306881781802,0.1733306881781802
ha,3_1_2_1_5_5_1_2,galliformes-domestic,0.7889175008595422,1.2957668159280362,1.5778350017190843
ha,3_2_2_1_3_5_1_2,anseriformes-wild,0.08644247472360966,0.4416900152102885,2.50191675859648
