id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
n8_asia,H5N8.2344b.EPI_ISL_614400.anseriformes.germany.3_2_3_1_1_2_1_2.2020-10-28,H5N8,EPI_ISL_614400,A/barnacle_goose/Germany-SH/AI02167/2020,2020-10-28,2020.82,2020-10,2020,Aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,A,2020-44,2344b,Europe / Germany / Schleswig-Holstein / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-10-28,n8,FALSE,n8,profile002,2020-10-01,1,germany,keep
n8_asia,H5N8.2344b.EPI_ISL_5260421.anseriformes.china.3_2_3_1_1_2_1_2.2021-02-01,H5N8,EPI_ISL_5260421,a/duck/guangxi/s10263/2021,2021-02-01,2021.08,2021-02,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,a,2021-05,2344b,Asia / China / Guangxi / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-02-01,n8,FALSE,n8,profile002,2021-02-01,1,guangxi,keep
n8_asia,H5N8.2344b.EPI_ISL_985197.anseriformes.south_korea.3_2_3_1_1_2_1_2.2020-12-20,H5N8,EPI_ISL_985197,a/duck/korea/h499/2020,2020-12-20,2020.97,2020-12,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2020-51,2344b,Asia / Korea / GG / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-20,n8,FALSE,n8,profile002,2020-12-01,1,gyeonggi-do,keep
n8_asia,H5N8.2344b.EPI_ISL_14775517.anseriformes.china.3_2_3_1_1_2_1_2.2021,H5N8,EPI_ISL_14775517,a/goose/hebei/hg12/2021,NA,NA,2021-01,2021,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,a,NA,2344b,Asia / China / Hebei Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021,n8,FALSE,n8,profile002,2021-01-01,1,hebei,keep
n8_asia,H5N8.2344b.EPI_ISL_14836025.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-14,H5N8,EPI_ISL_14836025,a/whooper_swan/sanmenxia/y20/2020,2020-11-14,2020.87,2020-11,2020,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-46,2344b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-14,n8,FALSE,n8,profile002,2020-11-01,1,henan,keep
n8_asia,H5N8.2344b.EPI_ISL_2555542.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-12,H5N8,EPI_ISL_2555542,a/cygnus_columbianus/hubei/51/2020,2020-11-12,2020.86,2020-11,2020,Aves,anseriformes,anatidae,cygnus columbianus,tundra swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hubei,cn.hu,30.9806813015582,112.277189482252,a,2020-46,2344b,Asia / China / Jiangxi Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-12,n8,FALSE,n8,profile002,2020-11-01,1,hubei,keep
n8_asia,H5N8.2344b.EPI_ISL_978916.anseriformes.japan.3_2_3_1_1_2_1_2.2021-02-01,H5N8,EPI_ISL_978916,a/mute_swan/ibaraki/080203t/2021,2021-02-01,2021.08,2021-02,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,ibaraki,jp.ib,36.3027610877484,140.318971903473,a,2021-05,2344b,Asia / Japan / Ibaraki / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-02-01,n8,FALSE,n8,profile002,2021-02-01,1,ibaraki,keep
n8_asia,H5N8.2344b.EPI_ISL_683593.anseriformes.italy.3_2_3_1_1_2_1_2.2020-11-14,H5N8,EPI_ISL_683593,A/Eurasian_wigeon/Italy/20VIR7139-121/2020,2020-11-14,2020.87,2020-11,2020,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,na,45.6595758067318,11.8428083995249,A,2020-46,2344b,Europe / Italy / Veneto / Province of Rovigo / Valle Ca Zuliani,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-14,n8,FALSE,n8,profile002,2020-11-01,1,italy,keep
n8_asia,H5N8.2344b.EPI_ISL_17805905.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-16,H5N8,EPI_ISL_17805905,a/duck/japan/ku-d89/2021,2021-01-16,2021.04,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,a,2021-02,2344b,Asia / Japan / NA / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-16,n8,FALSE,n8,profile002,2021-01-01,1,japan,keep
n8_asia,H5N8.2344b.EPI_ISL_1009710.anseriformes.south_korea.3_2_3_1_1_2_1_2.2020-11-17,H5N8,EPI_ISL_1009710,a/wild_duck/korea/h331/2020,2020-11-17,2020.88,2020-11,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeju,kr.cj,33.3869876346889,126.553618799527,a,2020-47,2344b,Asia / Korea / JJ / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-17,n8,FALSE,n8,profile002,2020-11-01,1,jeju,keep
n8_asia,H5N8.2344b.EPI_ISL_1009685.anseriformes.south_korea.3_2_3_1_1_2_1_2.2020-12-30,H5N8,EPI_ISL_1009685,a/duck/korea/h549/2020,2020-12-30,2020.99,2020-12,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2020-53,2344b,Asia / Korea / JB / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-30,n8,FALSE,n8,profile002,2020-12-01,1,jeollabuk-do,keep
n8_asia,H5N8.2344b.EPI_ISL_985196.anseriformes.south_korea.3_2_3_1_1_2_1_2.2020-12-16,H5N8,EPI_ISL_985196,a/duck/korea/h471/2020,2020-12-16,2020.96,2020-12,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollanam-do,kr.cn,34.8733358026855,126.897223705092,a,2020-51,2344b,Asia / Korea / JN / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-16,n8,FALSE,n8,profile002,2020-12-01,1,jeollanam-do,keep
n8_asia,H5N8.2344b.EPI_ISL_5260444.anseriformes.china.3_2_3_1_1_2_1_2.2021-03-09,H5N8,EPI_ISL_5260444,a/duck/jiangxi/s10252/2021,2021-03-09,2021.18,2021-03,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,jiangxi,cn.jx,27.6016362656629,115.709570895796,a,2021-10,2344b,Asia / China / Jiangxi / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-03-09,n8,FALSE,n8,profile002,2021-03-01,1,jiangxi,keep
n8_asia,H5N8.2344b.EPI_ISL_1114725.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-16,H5N8,EPI_ISL_1114725,a/mallard/kagoshima/ku-d89/2021,2021-01-16,2021.04,2021-01,2021,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,a,2021-02,2344b,Asia / Japan / Kagoshima / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-16,n8,FALSE,n8,profile002,2021-01-01,1,kagoshima,keep
n8_asia,H5N8.2344b.EPI_ISL_654839.anseriformes.russia.3_2_3_1_1_2_1_2.2020-08-27,H5N8,EPI_ISL_654839,A/goose/Kurgan/01/2020,2020-08-27,2020.65,2020-08,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,kurgan,ru.ku,55.4734051858522,64.8219230597649,A,2020-35,2344b,Europe / Russia / Kurgan region / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-08-27,n8,FALSE,n8,profile002,2020-08-01,1,kurgan,keep
n8_asia,H5N8.2344b.EPI_ISL_7381115.anseriformes.china.3_2_3_1_1_2_1_2.2021,H5N8,EPI_ISL_7381115,a/goose/liaoning/21640/2021,NA,NA,2021-06,2021,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,a,NA,2344b,Asia / China / Liaoning Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021,n8,FALSE,n8,profile002,2021-06-01,1,liaoning,keep
n8_asia,H5N8.2344b.EPI_ISL_1719911.anseriformes.lithuania.3_2_3_1_1_2_1_2.2021-03-19,H5N8,EPI_ISL_1719911,A/swan/Lithuania/1842PG1_21VIR2606-5/2021,2021-03-19,2021.21,2021-03,2021,Aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,northern europe,lithuania,ltu,55.332528278146,23.9147651507013,vilniaus,lt.vi,54.8294557942269,25.2490386107757,A,2021-11,2344b,Europe / Lithuania / Vilnius / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-03-19,n8,FALSE,n8,profile002,2021-03-01,1,lithuania,keep
n8_asia,H5N8.2344b.EPI_ISL_625671.anseriformes.china.3_2_3_1_1_2_1_2.2020-10-17,H5N8,EPI_ISL_625671,a/whooper_swan/inner_mongolia/w1-1/2020,2020-10-17,2020.79,2020-10,2020,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,nei mongol,cn.nm,44.083329648604,113.188484632426,a,2020-42,2344b,Asia / China / Inner Mongolia Autonomous Region / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-10-17,n8,FALSE,n8,profile002,2020-10-01,1,nei mongol,keep
n8_asia,H5N8.2344b.EPI_ISL_14819900.anseriformes.china.3_2_3_1_1_2_1_2.2021-03-11,H5N8,EPI_ISL_14819900,a/spot-billed_duck/ningxia/y16/2021,2021-03-11,2021.19,2021-03,2021,Aves,anseriformes,anatidae,anas zonorhyncha,eastern spot-billed duck,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,ningxia hui,cn.nx,37.2602231520297,106.161545856493,a,2021-10,2344b,Asia / China / Ningxia Hui Autonomous Region / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-03-11,n8,FALSE,n8,profile002,2021-03-01,1,ningxia hui,keep
n8_asia,H5N8.2344b.EPI_ISL_2932614.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-21,H5N8,EPI_ISL_2932614,a/swan/kazakhstan/9-20-b-talg-39/2020,2020-09-21,2020.72,2020-09,2020,Aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,north kazakhstan,kz.nk,53.8421826489217,69.2722074369824,a,2020-39,2344b,"Asia / Kazakhstan / North Kazakhstan / Mamlyutsky district, Mamlyutsky, Mamlyutka village / NA",3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-21,n8,FALSE,n8,profile002,2020-09-01,1,north kazakhstan,keep
n8_asia,H5N8.2344b.EPI_ISL_644122.anseriformes.russia.3_2_3_1_1_2_1_2.2020-08-13,H5N8,EPI_ISL_644122,A/goose/Omsk/0002/2020,2020-08-13,2020.61,2020-08,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,A,2020-33,2344b,Europe / Russia / Omsk Oblast / Omsk region / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-08-13,n8,FALSE,n8,profile002,2020-08-01,1,omsk,keep
n8_asia,H5N8.2344b.EPI_ISL_654824.anseriformes.russia.3_2_3_1_1_2_1_2.2020-09-15,H5N8,EPI_ISL_654824,A/duck/Saratov/29804/2020,2020-09-15,2020.7,2020-09,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,saratov,ru.sr,51.5994582882348,46.8369479833559,A,2020-38,2344b,Europe / Russia / Saratov Oblast / Saratov / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-15,n8,FALSE,n8,profile002,2020-09-01,1,russia,keep
n8_asia,H5N8.2344b.EPI_ISL_1760450.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10,H5N8,EPI_ISL_1760450,a/whooper_swan/shaanxi/sxy2-1/2020,2020-11-10,2020.86,2020-11,2020,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shaanxi,cn.sa,35.1531910315733,108.845281415025,a,2020-46,2344b,Asia / China / Shaanxi Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-10,n8,FALSE,n8,profile002,2020-11-01,1,shaanxi,keep
n8_asia,H5N8.2344b.EPI_ISL_5260455.anseriformes.china.3_2_3_1_1_2_1_2.2021-02-22,H5N8,EPI_ISL_5260455,a/whooper_swan/shandong/sc176/2021,2021-02-22,2021.14,2021-02,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,a,2021-08,2344b,Asia / China / Shandong / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-02-22,n8,FALSE,n8,profile002,2021-02-01,1,shandong,keep
n8_asia,H5N8.2344b.EPI_ISL_1822595.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-10,H5N8,EPI_ISL_1822595,a/whooper_swan/shanxi/sx231/2020,2020-11-10,2020.86,2020-11,2020,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shanxi,cn.sx,37.5496375119255,112.274268590565,a,2020-46,2344b,Asia / China / Shanxi Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-10,n8,FALSE,n8,profile002,2020-11-01,1,shanxi,keep
n8_asia,H5N8.2344b.EPI_ISL_7192735.anseriformes.china.3_2_3_1_1_2_1_2.2021,H5N8,EPI_ISL_7192735,a/duck/sichuan/21022-4/2021,NA,NA,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,sichuan,cn.sc,30.6066264180489,102.711402322843,a,NA,2344b,Asia / China / Sichuan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021,n8,FALSE,n8,profile002,2021-01-01,1,sichuan,keep
n8_asia,H5N8.2344b.EPI_ISL_826296.anseriformes.sweden.3_2_3_1_1_2_1_2.2020-12-15,H5N8,EPI_ISL_826296,A/barnacle_goose/Sweden/SVA201221SZ0154/KN003828/2020,2020-12-15,2020.95,2020-12,2020,Aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,A,2020-51,2344b,Europe / Sweden / Skane Lan / Skurups Kommun / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-15,n8,FALSE,n8,profile002,2020-12-01,1,sweden,keep
n8_asia,H5N8.2344b.EPI_ISL_1081353.anseriformes.japan.3_2_3_1_1_2_1_2.2021-02-14,H5N8,EPI_ISL_1081353,a/whooper_swan/tochigi/090203c/2021,2021-02-14,2021.12,2021-02,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tochigi,jp.tc,36.6894768729176,139.818920628006,a,2021-06,2344b,Asia / Japan / Tochigi / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-02-14,n8,FALSE,n8,profile002,2021-02-01,1,tochigi,keep
n8_asia,H5N8.2344b.EPI_ISL_1123357.anseriformes.united_kingdom.3_2_3_1_1_2_1_2.2020-11-08,H5N8,EPI_ISL_1123357,A/brent_goose/England/233339/2020,2020-11-08,2020.85,2020-11,2020,Aves,anseriformes,anatidae,branta bernicla,brant,TRUE,wild,anseriformes-wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2020-45,2344b,Europe / United Kingdom / Lincolnshire / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-08,n8,FALSE,n8,profile002,2020-11-01,1,united kingdom,keep
n8_asia,H5N8.2344b.EPI_ISL_5260450.anseriformes.china.3_2_3_1_1_2_1_2.2021-03-09,H5N8,EPI_ISL_5260450,a/goose/zhejiang/s1266/2021,2021-03-09,2021.18,2021-03,2021,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,zhejiang,cn.zj,29.1745873279179,120.086382279697,a,2021-10,2344b,Asia / China / Zhejiang / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-03-09,n8,FALSE,n8,profile002,2021-03-01,1,zhejiang,keep
