# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Aug 20 03:11:02 BST 2024 [seed=1724119862232]
# -threads 2 -beagle_thread_count 2 n6_northamerica_subsampled_relaxLn_Skygrid6-24_2.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.cutOff	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
8300000	-2452.1015660205	-223.62568025001346	-2228.4758857704865	5.758013539016527	2017.589931666463	9.88013346629116	0.002367219757557413	103.87363705525348	86.53841136119118	105.95460448458397	120.15693197397395	108.96599227292585	100.05300121548387	79.22412994622212	67.90387501195163	74.3242213960646	78.65825212001336	50.759991303207315	53.923170850641895	64.12588580839879	77.82881533823513	88.53017077688668	65.78369587005281	29.477573885584533	32.47105181171719	16.729967156463992	8.03966869835292	-0.8779464066694106	-4.030509009135466	-4.72873324590205	1.6010435956173197	6.0	5.735895933028494	21.183315657035653	0.3347045731134057	0.1960230388663052	0.24023393067906595	0.22903845734122422	1.0132043403055975	0.29533728125992426	0.3509096696168572	2.298180660766293	0.01639302010500014	0.04561471822414366	0.003466087581065485	2.0959049205125964	0.33621829817733934	-2228.4758857704865	-166.50434389240348	-41.63529598387867
8320000	-2427.0149728595743	-202.31582513226206	-2224.6991477273123	5.804555946136555	2017.5433892593428	10.182997738653121	0.011072952825726939	62.291053816744835	50.763795680371324	52.388599327224625	53.755628497085674	53.98494700274673	44.54085016396683	26.599451025390785	28.54445691831772	30.879050508713718	25.64224660168234	18.04225634079979	12.642957903159521	29.25046566420338	18.04920553228734	18.867815594194184	14.508763653139217	3.493645129782873	8.26386293450225	0.7635669349884457	6.563919750978364	-0.45799033559763197	-4.068517880139257	-3.769783243529396	8.59100443856973	6.0	11.953153754059949	5.021699786131975	0.3423093943815461	0.2072584314525929	0.23498451870008205	0.21544765546577987	0.17584049726935408	0.8431653790226262	0.33154597072147857	2.336908058557049	0.011160541720124114	0.07072632101016853	0.003712645200908448	2.802631636560771	0.33729966705588776	-2224.6991477273123	-166.50434389240348	-21.82686725528272
8340000	-2452.3990792903096	-227.53134853826748	-2224.867730752042	5.78549181078312	2017.5624533946964	10.184601947067687	0.007193594441735643	-13.74521411357633	10.995374030693963	6.3745710449619155	1.4286210473075798	15.68462662007703	42.90050824883511	35.14309025337738	40.6919528047543	51.153507688541104	63.66292702011809	67.06302835281436	57.33592520102268	60.19523991872131	42.462653294126184	39.700327713802594	33.61440469238741	53.223257527406844	35.791383002511544	16.216708677104315	1.2107111252131362	5.8995981380203855	-2.9231162050040305	-3.4090250095202306	3.4101354792330767	6.0	11.23856051116288	25.04682439061866	0.33910037144647576	0.20742932630894595	0.23792353375176437	0.21554676849281487	0.684282329297955	0.28010835686460445	0.36894028109331595	2.262119437813376	0.008323878674727685	0.04656851156051534	0.0030799869075993154	2.6515884203589115	0.393519727193394	-2224.867730752042	-166.50434389240348	-45.42681728787138
8360000	-2425.722513791862	-195.85325373066723	-2229.869260061195	5.753542179071206	2017.5944030264081	10.475381762964552	0.019240606607363736	52.65633169572384	54.58183803347254	46.300197411391956	44.64104562470357	53.3653247231362	58.783876894465564	58.62664296819581	45.02200815409511	43.44310067865558	30.593557466595026	34.37174392101719	27.054966523477617	31.882536822281317	27.273278286293234	26.860790377904475	29.567790461540557	32.51962845244827	25.7688556020969	21.22319590112642	8.97377866991359	6.69517100114525	-2.1386253727221125	-4.243606590597723	18.44071952850284	6.0	3.686817871420339	5.7734012776489925	0.3366268775795776	0.1904396884413863	0.23630255437873862	0.23663087960029852	0.06331422286679342	1.0703754450678946	0.3915988827709112	2.2168022344581866	0.010663517313416443	0.13119777252253553	0.0030907662064746898	2.900184743229381	0.319837631793878	-2229.869260061195	-166.50434389240348	-16.16901700660827
8380000	-2417.58723084087	-191.250078456802	-2226.337152384068	5.748795827508566	2017.599149377971	10.430960892686231	0.013355611219484805	56.67726201109721	44.93883426909312	47.62314219558457	48.47985107597214	43.11827831610181	54.4177646493084	53.46851283028189	47.55871898879301	42.164517447928134	43.5142857522836	22.31880507894391	22.13252184441415	17.57342883273556	8.474155094928879	15.554112931507078	13.359269356210856	10.088044810455154	10.5039387755285	16.383103018340933	13.609253805446421	3.1402532500984783	-2.40677725870993	-4.984378726732821	-9.53210092076074	6.0	7.6409358043437035	8.67772387544617	0.3495108621361715	0.18824459865144738	0.23145043199698728	0.23079410721539484	0.048581523299071616	0.2988810903932733	0.28462037818390323	2.4307592436322056	0.02035874497240198	0.20841568136497507	0.004138013066982687	2.132366826319641	-4.1955219756365663E-4	-2226.337152384068	-166.50434389240348	-9.595129228814187
8400000	-2405.81913707685	-179.1873007344882	-2226.6318363423616	5.7448787388281835	2017.6030664666512	10.597496055310653	0.04977427402467936	21.791811979524994	24.9328937674708	20.217118644828645	15.768392391887746	16.881316390199824	21.78996156686315	19.81399638819309	20.192360855317695	20.603614706491378	28.913234242766308	27.532446369611147	23.7385759905669	24.632170203918086	18.28398130447599	17.418661403679003	16.002117838217952	4.19767871120259	7.371240854218144	5.413565957358415	0.8219817992655138	2.886383508996393	-2.2424322166545934	-5.123338357862429	-5.759532114939673	6.0	3.840263385677601	4.483480052058129	0.3351849217465088	0.20241718567849765	0.23485369686189117	0.22754419571310341	0.48500174939174406	0.14941914541348908	0.3639051662652573	2.2721896674694984	0.022865357315916178	0.09976868375263481	0.0028574550026058626	2.4888178946146464	-0.13674608781983544	-2226.6318363423616	-166.50434389240348	2.4460318187478407
8420000	-2409.027019413088	-182.31163309951367	-2226.7153863135745	5.742242786146919	2017.6057024193324	10.376972283081642	0.007843906369693317	70.48005044696464	46.600185405678204	41.064725315805816	39.02369962100791	28.86967540830468	17.216923508097157	23.108208176806595	5.860833043405985	-11.177596931873826	-6.930346027553225	10.825676088388368	19.955716773866204	23.37215151359726	20.715501812702055	26.82909948228941	25.38718693712662	22.87661435192535	30.517829823749302	24.02049203131917	19.443983058114487	1.8164054786453183	-3.075754658186578	-6.95454244676633	-18.853454531115247	6.0	5.628469296870215	18.298300402575467	0.3421775618983646	0.2104868182056107	0.22414850468049177	0.22318711521553397	0.028443919166838118	0.4106616710813753	0.25057133406532844	2.498857331869356	0.0329321015985708	0.11003486826089609	0.003549611368299662	1.4338647584031272	0.10057252205450662	-2226.7153863135745	-166.50434389240348	1.5626619297558477
8440000	-2384.7389290149854	-153.9305648444707	-2230.808364170515	5.739566869302142	2017.6083783361773	10.401188976455181	0.006816221016771682	-40.96190385240532	-29.13913383031489	-22.42622173100134	-26.193360775245992	-32.29610487428676	-25.835704504797036	-9.31073435364761	6.897468898107019	17.259311636334395	2.07191642977633	6.349914645770662	12.099210603581941	11.170958727435078	5.332206565199607	4.437173764815401	24.024808065798897	24.634288354343845	26.23507957453818	23.06614399864615	7.142891201546096	1.4065098515341212	-2.865742521756098	-8.20711003843331	-9.781583911060432	6.0	8.94649703413365	5.682317410335095	0.3429163485195571	0.2048696123091071	0.2474279951744159	0.2047860439969209	0.07784676701557987	0.5915244340322703	0.48617525311720966	2.027649493765593	0.023170278594724918	0.15633866893462792	0.0032024317035522355	2.494937075741497	-0.12558990259850888	-2230.808364170515	-166.50434389240348	27.59762427555549
8460000	-2391.1094085375144	-166.17977236411988	-2224.9296361733946	5.739494679399999	2017.6084505260794	10.240746948659897	0.010878034553936268	16.741097799131836	30.11891939790681	46.79189078374685	49.35299934154373	39.1036596813961	31.279511724524475	19.372628772704594	22.197818962340403	25.499745623445083	39.49303178029868	33.98528212960131	25.43567244983212	40.00085970307649	53.45861327469302	44.0381597710038	45.86247693128396	63.39758021581638	39.6141263794229	22.00165383661412	7.962391838696444	0.49143059532731526	-2.733946494713499	-8.141828966673572	-9.14167563667666	6.0	17.996878859291446	9.58448161996683	0.3374316687265179	0.2127530565646085	0.24423026798113295	0.20558500672774158	0.43094965170773597	0.19958803066233735	0.3065618453536276	2.386876309292757	0.036330220941916604	0.26911391220626324	0.003154687066543594	1.8885710747607385	0.21652360927270026	-2224.9296361733946	-166.50434389240348	20.136774158476214
8480000	-2386.222992408209	-159.87862692681807	-2226.344365481391	5.739164261915673	2017.6087809435637	10.132047565624156	0.01725826670155756	-10.618906138730587	-8.222247541075458	-4.137145150593243	5.972121513047382	8.902015883113615	12.834608938246216	15.715356013952277	22.933759156514782	33.06581536073238	32.1138952356143	37.250324199812326	32.54419935107073	25.1124401827335	19.91430771317688	5.043969894688692	3.825053396831451	6.396887651503981	10.730697590749637	9.176061833847289	16.09791651621167	1.2920626009460319	-4.394252323323633	-9.838897089548677	-1.558935492278012	6.0	11.988782104414673	11.922482790937364	0.3464486330186995	0.19518882929968034	0.24181957089136025	0.21654296679026075	0.3557437022455443	0.4582866010278531	0.44543148648572267	2.1091370270285683	0.011351367700688569	0.3246899823906538	0.0025626400618500847	3.2134190477948352	0.35224183206067444	-2226.344365481391	-166.50434389240348	22.90024384709693
8500000	-2370.9175471445974	-139.76659479381877	-2231.1509523507784	5.739239843658185	2017.6087053618212	9.93511906455602	0.07874680987867914	34.88434043398268	32.65335474702525	33.05126611471488	30.462882597900503	28.119052718837153	23.70163362991059	20.290239081500616	15.857315400488211	17.792332715781527	15.221665876510285	17.431828109801447	7.332083168171712	5.91805891886918	6.11264034758597	14.070280819933025	9.085120944258485	9.86709045340936	8.775154391924973	6.7643103902585	5.6553105535176496	-0.10509511062404198	-4.664695635457013	-10.077170943121544	-5.648409730738799	6.0	1.6174425538740003	8.576734355991343	0.3227911287250324	0.20855467243155232	0.24331485651181375	0.22533934233160235	0.12097931583887547	0.29043774566231473	0.27717691069955636	2.4456461786009003	0.004344880166007797	0.043640303531972006	0.0028004323719843685	2.558873513370797	0.1425312093458371	-2231.1509523507784	-166.50434389240348	37.741311258692775
8520000	-2379.3662819259853	-139.77628719308854	-2239.5899947328967	5.739153249909263	2017.60879195557	9.85669014316828	0.044621920721551404	28.54759672352664	26.891524950017335	22.393396993494363	26.365351518857317	24.18780801478041	21.292720921622127	20.556655640846643	20.20883072157373	21.473931129836966	21.67166382009115	20.085599699671512	21.85407923295191	13.273308585966383	11.670080929842445	11.992309000218384	15.291782148739081	7.349045142541475	8.57995715014559	13.21395333506736	4.895975124160433	-0.8967099165160443	-5.714243214023691	-10.592668081010768	-3.1983846583993003	6.0	8.486489842845504	7.87910531235795	0.3199709634745396	0.20135363461930536	0.25386644408337616	0.22480895782277963	0.6387551576498003	1.7897367038192813	0.5950556580881914	1.809888683823631	0.0054230434967978795	0.03688259517218167	0.003122449944604253	2.995369154428896	0.42401538423269647	-2239.5899947328967	-166.50434389240348	43.34225370518452
8540000	-2353.0787239630563	-119.04754771819984	-2234.0311762448564	5.739135968691896	2017.6088092367875	9.53920252757814	0.024954957694608603	-8.414986869905794	-20.515731181167062	-21.55820127979149	-17.19988507485649	-17.295392018281618	-4.731643730058728	6.324809566653936	7.340865744842857	17.123952216411624	9.566452044766255	5.243668834104343	1.3006447583651752	8.699289844638347	7.9450869533981905	13.766525985799895	12.826414172546212	22.150371785399066	19.67191090249962	9.619757857420584	9.647460688545436	-2.95257136056358	-4.0089499916415186	-11.403008726560158	-12.429522570834326	6.0	8.809319742848684	6.395992445794766	0.36012830846905236	0.18670978318582826	0.22558400387853184	0.22757790446658835	0.3520272839776306	0.6102032993405364	0.5289410084772218	1.9421179830455717	0.00868158387470747	0.059299308948530575	0.0034770971432152714	2.2782585794452714	0.18349972383566635	-2234.0311762448564	-166.50434389240348	61.27412253196145
8560000	-2362.639684534068	-130.43533679869586	-2232.204347735372	5.739172645794161	2017.6087725596851	9.419854319327118	0.045062008647443294	25.965115564245338	22.430422600127837	30.03485784789268	29.314656388945743	26.246770664251663	30.62794556194189	26.55766122693909	32.393492433504704	31.722085995427243	26.33974632019599	22.023140746031025	23.524304642389044	20.705926751072425	21.025325999201428	15.85782591780658	15.427638382480724	23.28848527749511	20.58985015991029	4.849646162807044	2.1989088102859604	-3.657138769760547	-3.560494777151991	-10.94134736314484	-16.24716954475309	6.0	5.68727889568288	7.6176828469556535	0.3654340325648122	0.20926567519521347	0.22397380671102346	0.2013264855289517	0.32509222837970053	0.12678264546847778	0.24784432329246306	2.5043113534150914	0.023935670522332017	0.2199256054429655	0.0036725017872940207	2.0546674030656047	-0.009090933781160009	-2232.204347735372	-166.50434389240348	52.583093899406975
8580000	-2348.0353712528095	-122.0166233144621	-2226.0187479383476	5.73918103860637	2017.608764166873	9.29944965647066	0.05264520273199671	23.60311904607827	17.328216981828273	16.07403211875609	5.866781207375349	7.198099188608106	3.8059230965509	7.237617619965139	6.847824531064189	1.7141170258790752	3.0121494186156927	13.543293608175013	22.506625486616564	20.42170678165793	15.83294090317266	16.63052944316911	6.954252114006721	3.7326235965864543	3.5054373244778065	4.681902883770728	-0.3888255901782504	-3.2229794284738658	-2.6292303881589794	-10.34457671398337	-14.087814816937993	6.0	6.632617497050393	6.541454377488858	0.33362018852487835	0.19966717689169522	0.2518025237301055	0.21491011085332157	0.17407696682188284	0.21789990842596546	0.21437887651701099	2.571242246965996	0.022933436906356713	0.08630138520806484	0.004291794013704199	1.9014297171879997	0.2801580769189263	-2226.0187479383476	-166.50434389240348	60.46569690105896
8600000	-2395.420232185988	-167.57311616748268	-2227.8471160185054	5.742706520397393	2017.605238685082	8.227336779919074	0.029218960875130574	12.027531068796888	7.258744659095235	0.9730173774961663	0.6966574264268495	3.4499450963614184	7.359390479669752	13.425482926039244	8.201353793536988	8.925603581282136	1.6637201429398234	6.248638670706699	4.025208138666306	4.253334223237442	-0.48685119463701676	3.0577701489651212	-1.0325878689102477	8.033431032583575	6.664171438175218	6.888805001407395	2.8093881300493972	-0.21291653708443858	-5.43578741617072	-4.890593420953485	-0.4998695252742289	6.0	6.039434195778651	8.403619306204511	0.3275768193130146	0.21991505468927242	0.2372395918781252	0.21526853411958846	0.2656085327720566	0.1522911093971846	0.3884686348420064	2.223062730316007	0.047273885828914806	1.6566927961791547	0.003784555695991996	5.0832709253303054	0.6646301529649083	-2227.8471160185054	-166.50434389240348	22.403081986078917
8620000	-2374.7466987495445	-148.44672663698748	-2226.299972112557	5.744443958785192	2017.6035012466941	7.312294399610953	0.17159499900584652	16.592187645701358	16.624048464987503	17.177954465576633	15.943034113153672	13.85403357230653	7.430170618399538	5.935314056604385	3.0599554823857833	3.5188213736195673	4.341718745833558	-0.07616319078105283	-0.5868383594609685	-1.9046924248776365	1.1880532580546124	0.8658659402961022	1.8878826815257426	0.9405423557274692	0.04349433134126986	0.5792615391536887	-0.3622977189677935	-2.8208897513703435	-2.7155328896734834	-6.379485175023266	-5.123816003601774	6.0	10.288335211197301	13.592323785167855	0.36332401830596306	0.18679184271422763	0.23246176928648346	0.21742236969332657	0.6314111097391115	0.34304435725581056	0.4064145690612869	2.187170861877446	0.0170789576212108	0.13270616565273	0.004612406359430247	2.251365577760337	-0.04695404496675103	-2226.299972112557	-166.50434389240348	37.55795615537217
8640000	-2399.778646430036	-172.27868439658866	-2227.4999620334474	5.741358764052657	2017.6065864414268	7.580479361235567	0.03499069627233731	-20.088027360065322	-24.35381126677278	-34.15262424055844	-39.49261527692501	-29.30967084225013	-20.896625490274204	-16.360192753360824	-13.88102852505084	-2.065799104213971	-3.7925017646420676	4.419792230661343	1.672176086147888	-3.897535168960584	-0.1795775108330242	8.21451637258161	9.634757728510738	11.494263113553037	5.460976586434301	6.731599544085697	6.2596319763921855	-2.6840502767223775	-3.5524195285809435	-7.0300309806505075	-3.475905987395592	6.0	20.711113380406182	7.641253607792556	0.358283839774883	0.19620709673754075	0.23377966702037517	0.21172939646720182	0.661603288086242	0.013270060995212711	0.3589572506157909	2.2820854987684367	0.006355586476155466	0.02385691722488179	0.004388742759737283	2.194083385232799	0.3265793038741225	-2227.4999620334474	-166.50434389240348	9.071167931739055
8660000	-2373.036034512216	-144.4167778854943	-2228.6192566267214	5.740713548280186	2017.6072316571992	7.430713982159929	0.014763481381490926	-9.64153522222965	-25.55008690544456	-31.69288917071955	-23.19074395575567	-21.253844117307473	-18.2126872834694	-2.9191919948810554	-4.932270870997505	-2.067371677935105	0.24797964430673858	0.43440623360509445	4.984236046586593	-2.3950023474743936	-2.409749772705892	-5.8158134746158545	0.9268981987102323	8.927684083930949	12.696817816288611	7.342410279848378	7.724201570435888	-5.227840679292503	-2.5811443235532927	-6.979506431571273	-12.53258519490467	6.0	5.352895030618891	10.813689141286067	0.3349243757139754	0.20154287830409232	0.24392322261692706	0.21960952336500592	0.07584939069004444	0.3504028193344465	0.3237106697249117	2.3525786605501957	0.01213053766791797	0.06218421200048968	0.0038986537217325624	1.9606694174384902	0.05230774149991885	-2228.6192566267214	-166.50434389240348	35.27331551121226
8680000	-2372.1013532435272	-139.72084105320246	-2232.3805121903247	5.739577979356514	2017.608367226123	7.416022838094149	0.021449100649421578	-9.211196507748198	-6.609998866994115	-10.011051650571737	-15.135999620917666	-17.114171253782203	-19.947428914579252	-8.662354594803704	-11.862406417894354	-1.1831003140433403	4.352795773687259	-0.9357286361657762	-0.7451549557431345	-6.889638993701953	-10.849735550626328	-4.059900638929463	1.3245928021451152	16.60225030035315	14.619966427802968	12.022991656010142	5.2414326651827885	-3.7696494206791282	-0.0889498738454022	-8.9191123327292	-28.840202939126307	6.0	16.888495971405302	6.554109139299865	0.37473520562914975	0.20258716733512774	0.206982372715014	0.2156952543207092	1.0575619219629344	0.6114451068163851	0.3053410303056105	2.389317939388796	0.010184674181513387	0.03404812251564241	0.0046403254502179235	1.976971056734684	-0.04983195047648187	-2232.3805121903247	-166.50434389240348	43.4865152570907
