tipnames	virus_subtype	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_1139081.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-02	H5N8	2020-11-02	2020.84	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139082.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-02	H5N8	2020-11-02	2020.84	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139083.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-02	H5N8	2020-11-02	2020.84	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139084.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-02	H5N8	2020-11-02	2020.84	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139085.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-01	H5N8	2020-11-01	2020.83	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139086.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-07	H5N8	2020-11-07	2020.85	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.19541346074046	51.5616727876811
H5N8.2344b.EPI_ISL_1139087.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-10	H5N8	2020-11-10	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139088.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-10	H5N8	2020-11-10	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139089.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-12	H5N8	2020-11-12	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139090.accipitriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-12	H5N8	2020-11-12	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	accipitriformes	TRUE	other	5.19541346074046	51.5616727876811
H5N8.2344b.EPI_ISL_1139091.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-10	H5N8	2020-11-10	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139092.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-08	H5N8	2020-11-08	2020.85	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.94466833784019	52.0617180422494
H5N8.2344b.EPI_ISL_1139093.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-10	H5N8	2020-11-10	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.87272777813315	52.5811544669078
H5N8.2344b.EPI_ISL_1139094.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-10	H5N8	2020-11-10	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.94466833784019	52.0617180422494
H5N8.2344b.EPI_ISL_1139095.pelecaniformes.netherlands.3_2_3_1_1_2_1_2.2020-11-01	H5N8	2020-11-01	2020.83	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	pelecaniformes	TRUE	other	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_1139096.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-01	H5N8	2020-11-01	2020.83	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_1139097.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-04	H5N8	2020-11-04	2020.84	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_1139098.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-10	H5N8	2020-11-10	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.94466833784019	52.0617180422494
H5N8.2344b.EPI_ISL_1139099.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-13	H5N8	2020-11-13	2020.87	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	3.83526799798383	51.4517197034959
H5N8.2344b.EPI_ISL_1139100.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-08	H5N8	2020-11-08	2020.85	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.46477045234472	51.9374604216783
H5N1.2344b.EPI_ISL_1139101.anseriformes.netherlands.2_1_1_1_1_1_1_1.2020-11-09	H5N1	2020-11-09	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile002	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	4.87272777813315	52.5811544669078
H5N1.2344b.EPI_ISL_1139102.anseriformes.netherlands.2_1_1_1_1_1_1_1.2020-11-10	H5N1	2020-11-10	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile002	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	4.87272777813315	52.5811544669078
H5N8.2344b.EPI_ISL_1139103.falconiformes.netherlands.3_2_3_1_1_2_1_2.2020-11-01	H5N8	2020-11-01	2020.83	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	falconiformes	TRUE	other	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139104.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-11	H5N8	2020-11-11	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139105.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-10-26	H5N8	2020-10-26	2020.82	2020-10	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.87272777813315	52.5811544669078
H5N8.2344b.EPI_ISL_1139106.charadriiformes.netherlands.3_2_3_1_1_2_1_2.2020-11-02	H5N8	2020-11-02	2020.84	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	charadriiformes	TRUE	charadriiformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139107.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-12	H5N8	2020-11-12	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.46477045234472	51.9374604216783
H5N8.2344b.EPI_ISL_1139108.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-24	H5N8	2020-11-24	2020.9	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139109.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-24	H5N8	2020-11-24	2020.9	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139110.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-25	H5N8	2020-11-25	2020.9	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_1139112.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-05	H5N8	2020-11-05	2020.84	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139113.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-10	H5N8	2020-11-10	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_1139159.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-10-25	H5N8	2020-10-25	2020.81	2020-10	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_1139160.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-14	H5N8	2020-11-14	2020.87	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.87272777813315	52.5811544669078
H5N8.2344b.EPI_ISL_1139161.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-15	H5N8	2020-11-15	2020.87	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.46477045234472	51.9374604216783
H5N8.2344b.EPI_ISL_1139162.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-16	H5N8	2020-11-16	2020.87	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.46477045234472	51.9374604216783
H5N8.2344b.EPI_ISL_1139163.accipitriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-16	H5N8	2020-11-16	2020.87	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	accipitriformes	TRUE	other	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1139164.accipitriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-22	H5N8	2020-11-22	2020.89	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	accipitriformes	TRUE	other	4.46477045234472	51.9374604216783
H5N8.2344b.EPI_ISL_1139165.charadriiformes.netherlands.3_2_3_1_1_2_1_2.2020-11-26	H5N8	2020-11-26	2020.9	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	charadriiformes	TRUE	charadriiformes-wild	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_1139166.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-24	H5N8	2020-11-24	2020.9	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	6.44900146928843	52.4448999895994
H5N8.2344b.EPI_ISL_1139167.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-24	H5N8	2020-11-24	2020.9	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.46477045234472	51.9374604216783
H5N8.2344b.EPI_ISL_1139168.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-24	H5N8	2020-11-24	2020.9	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.46477045234472	51.9374604216783
H5N8.2344b.EPI_ISL_1139169.falconiformes.netherlands.3_2_3_1_1_2_1_2.2020-11-25	H5N8	2020-11-25	2020.9	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	falconiformes	TRUE	other	5.94466833784019	52.0617180422494
H5N8.2344b.EPI_ISL_1139170.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-25	H5N8	2020-11-25	2020.9	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_1139171.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-25	H5N8	2020-11-25	2020.9	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_1139172.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-26	H5N8	2020-11-26	2020.9	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.46477045234472	51.9374604216783
H5N8.2344b.EPI_ISL_1139173.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-30	H5N8	2020-11-30	2020.91	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.46477045234472	51.9374604216783
H5N8.2344b.EPI_ISL_1180234.anseriformes.czechia.3_2_3_1_1_2_1_2.2021-01-24	H5N8	2021-01-24	2021.06	2021-01	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	14.4391547985202	49.0928166218663
H5N8.2344b.EPI_ISL_1185026.galliformes.russia.3_2_3_1_1_2_1_2.2020-12-07	H5N8	2020-12-07	2020.93	2020-12	2020	eastern europe	russia	66.0376616061812	95.7970903417469	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	47.3587677312838	47.1064465901659
H5N3.2344b.EPI_ISL_1205485.charadriiformes.germany.1_1_19_1_7_14_1_1.2020-12-14	H5N3	2020-12-14	2020.95	2020-12	2020	western europe	germany	51.0533277435649	10.373650933319	profile001	1_1_19_1_7_14_1_1	major	charadriiformes	TRUE	charadriiformes-wild	9.81577342948134	54.1814850326718
H5N3.2344b.EPI_ISL_1205487.charadriiformes.germany.1_1_19_1_7_14_1_1.2020-12-14	H5N3	2020-12-14	2020.95	2020-12	2020	western europe	germany	51.0533277435649	10.373650933319	profile001	1_1_19_1_7_14_1_1	major	charadriiformes	TRUE	charadriiformes-wild	9.81577342948134	54.1814850326718
H5N3.2344b.EPI_ISL_1205489.charadriiformes.germany.1_1_19_1_7_14_1_1.2020-12-16	H5N3	2020-12-16	2020.96	2020-12	2020	western europe	germany	51.0533277435649	10.373650933319	profile001	1_1_19_1_7_14_1_1	major	charadriiformes	TRUE	charadriiformes-wild	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_1224942.galliformes.netherlands.3_2_3_1_1_2_1_2.2021-02-01	H5N8	2021-02-01	2021.08	2021-02	2021	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	4.87272777813315	52.5811544669078
H5N1.2344b.EPI_ISL_1224946.anseriformes.netherlands.2_1_1_1_1_1_1_1.2021-01-31	H5N1	2021-01-31	2021.08	2021-01	2021	western europe	netherlands	52.2573048104135	5.56251311224367	profile002	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_1224949.anseriformes.netherlands.3_2_3_1_1_2_1_2.2021-02-04	H5N8	2021-02-04	2021.09	2021-02	2021	western europe	netherlands	52.2573048104135	5.56251311224367	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	4.46477045234472	51.9374604216783
H5N1.2344b.EPI_ISL_1224989.accipitriformes.netherlands.2_1_1_1_1_1_1_1.2021-02-01	H5N1	2021-02-01	2021.08	2021-02	2021	western europe	netherlands	52.2573048104135	5.56251311224367	profile002	2_1_1_1_1_1_1_1	dominant	accipitriformes	TRUE	other	5.84863928632393	53.1100430768808
H5N4.2344b.EPI_ISL_1225077.charadriiformes.netherlands.1_1_32_1_1_19_1_15.2021-02-21	H5N4	2021-02-21	2021.14	2021-02	2021	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	1_1_32_1_1_19_1_15	major	charadriiformes	TRUE	charadriiformes-wild	4.46477045234472	51.9374604216783
H5N4.2344b.EPI_ISL_1225079.charadriiformes.netherlands.1_1_2_1_1_19_1_15.2021-02-15	H5N4	2021-02-15	2021.12	2021-02	2021	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	1_1_2_1_1_19_1_15	major	charadriiformes	TRUE	charadriiformes-wild	5.84863928632393	53.1100430768808
H5N5.2344b.EPI_ISL_1238195.galliformes.sweden.3_2_2_1_1_7_1_2.2021-03-02	H5N5	2021-03-02	2021.16	2021-03	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile003	3_2_2_1_1_7_1_2	major	galliformes	TRUE	galliformes-domestic	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_1279262.anseriformes.croatia.3_2_3_1_1_2_1_2.2021-03-01	H5N8	2021-03-01	2021.16	2021-03	2021	southern europe	croatia	45.0210446789036	16.3887129948206	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	18.8780624838969	45.1789051758503
H5N8.2344b.EPI_ISL_1295638.anseriformes.norway.3_2_3_1_1_2_1_2.2021-01-26	H5N8	2021-01-26	2021.07	2021-01	2021	northern europe	norway	63.9836330810339	12.3044196327525	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	12.3044196327525	63.9836330810339
H5N8.2344b.EPI_ISL_1295639.galliformes.norway.3_2_3_1_1_2_1_2.2020-11-30	H5N8	2020-11-30	2020.91	2020-11	2020	northern europe	norway	63.9836330810339	12.3044196327525	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	12.3044196327525	63.9836330810339
H5N8.2344b.EPI_ISL_1303550.galliformes.sweden.3_2_3_1_1_2_1_2.2021-03-13	H5N8	2021-03-13	2021.19	2021-03	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	18.541723046906	57.5128828372686
H5N8.2344b.EPI_ISL_1303776.galliformes.sweden.3_2_3_1_1_2_1_2.2021-03-13	H5N8	2021-03-13	2021.19	2021-03	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_1307695.anseriformes.sweden.3_1_2_1_1_2_1_2.2021-03-03	H5N8	2021-03-03	2021.17	2021-03	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile003	3_1_2_1_1_2_1_2	major	anseriformes	TRUE	anseriformes-wild	12.8595382920252	58.2955067014075
H5N8.2344b.EPI_ISL_1307703.anseriformes.sweden.3_1_2_1_1_2_1_2.2021-02-21	H5N8	2021-02-21	2021.14	2021-02	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile003	3_1_2_1_1_2_1_2	major	anseriformes	TRUE	anseriformes-wild	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_1307709.anseriformes.sweden.3_2_3_1_1_2_1_2.2021-02-28	H5N8	2021-02-28	2021.16	2021-02	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_1307716.anseriformes.sweden.3_2_2_1_1_35_1_2.2021-03-02	H5N8	2021-03-02	2021.16	2021-03	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile003	3_2_2_1_1_35_1_2	major	anseriformes	TRUE	anseriformes-wild	18.1712252623315	59.4623673036598
H5N8.2344b.EPI_ISL_1307720.accipitriformes.sweden.3_2_3_1_1_2_1_2.2021-03-02	H5N8	2021-03-02	2021.16	2021-03	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile003	3_2_3_1_1_2_1_2	dominant	accipitriformes	TRUE	other	14.4340296449519	57.4990622714119
H5N5.2344b.EPI_ISL_1308010.anseriformes.sweden.3_2_2_1_1_7_1_2.2021-02-26	H5N5	2021-02-26	2021.15	2021-02	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile003	3_2_2_1_1_7_1_2	major	anseriformes	TRUE	anseriformes-wild	16.1305148015024	57.1855292476939
H5N5.2344b.EPI_ISL_1385792.galliformes.sweden.3_2_2_1_1_7_1_2.2021-03-22	H5N5	2021-03-22	2021.22	2021-03	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile003	3_2_2_1_1_7_1_2	major	galliformes	TRUE	galliformes-domestic	18.1712252623315	59.4623673036598
H5N8.2344b.EPI_ISL_1389398.accipitriformes.sweden.3_1_2_1_1_2_1_2.2021-03-15	H5N8	2021-03-15	2021.2	2021-03	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile003	3_1_2_1_1_2_1_2	major	accipitriformes	TRUE	other	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_1697181.galliformes.czechia.3_2_3_1_1_2_1_2.2021-03-29	H5N8	2021-03-29	2021.24	2021-03	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	15.8661896036913	50.3852537596798
H5N8.2344b.EPI_ISL_1697182.galliformes.czechia.3_2_3_1_1_2_1_2.2021-03-25	H5N8	2021-03-25	2021.23	2021-03	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	15.8661896036913	50.3852537596798
H5N8.2344b.EPI_ISL_1697183.galliformes.czechia.3_2_3_1_1_2_1_2.2021-04-06	H5N8	2021-04-06	2021.26	2021-04	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	13.8509106160886	50.5294097303953
H5N8.2344b.EPI_ISL_1697184.galliformes.czechia.3_2_3_1_1_2_1_2.2021-04-06	H5N8	2021-04-06	2021.26	2021-04	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	13.2328532454248	49.5901077813144
H5N8.2344b.EPI_ISL_1697185.anseriformes.czechia.3_2_3_1_1_2_1_2.2021-04-06	H5N8	2021-04-06	2021.26	2021-04	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	15.8661896036913	50.3852537596798
H5N8.2344b.EPI_ISL_1697186.anseriformes.czechia.3_2_3_1_1_2_1_2.2021-04-06	H5N8	2021-04-06	2021.26	2021-04	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	15.8661896036913	50.3852537596798
H5N8.2344b.EPI_ISL_1697187.galliformes.czechia.3_2_3_1_1_2_1_2.2021-04-03	H5N8	2021-04-03	2021.25	2021-04	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	14.4763649175255	50.0636978575423
H5N8.2344b.EPI_ISL_1697188.galliformes.czechia.3_2_3_1_1_2_1_2.2021-04-01	H5N8	2021-04-01	2021.25	2021-04	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	17.9578982609586	49.8368899304208
H5N8.2344b.EPI_ISL_1697189.galliformes.czechia.3_2_3_1_1_2_1_2.2021-04-01	H5N8	2021-04-01	2021.25	2021-04	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	17.9578982609586	49.8368899304208
H5N8.2344b.EPI_ISL_1697190.galliformes.czechia.3_2_3_1_1_2_1_2.2021-04-02	H5N8	2021-04-02	2021.25	2021-04	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	13.8509106160886	50.5294097303953
H5N8.2344b.EPI_ISL_1697191.galliformes.czechia.3_2_3_1_1_2_1_2.2021-04-01	H5N8	2021-04-01	2021.25	2021-04	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	15.8661896036913	50.3852537596798
H5N8.2344b.EPI_ISL_1697192.anseriformes.czechia.3_2_3_1_1_2_1_2.2021-03-24	H5N8	2021-03-24	2021.22	2021-03	2021	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	15.8661896036913	50.3852537596798
